"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"G((a) & (F(b)) & (F(c)) & (F(d)))","delag","ok",0,0.426482,1,8,8,4,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: generalized-Buchi 4 Acceptance: 4 Inf(0)&Inf(1)&Inf(2)&Inf(3) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1&!2&!3] 0 {3} [0&1&!2&!3] 0 {2 3} [0&!1&2&!3] 0 {1 3} [0&1&2&!3] 0 {1 2 3} [0&!1&!2&3] 0 {0 3} [0&1&!2&3] 0 {0 2 3} [0&!1&2&3] 0 {0 1 3} [0&1&2&3] 0 {0 1 2 3} --END--"
"G((a) & (F(b)) & (F(c)) & (F(d)))","rabinizer4","ok",0,0.605525,1,8,8,4,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: generalized-Rabin 1 3 Acceptance: 4 Fin(0) & (Inf(1)&Inf(2)&Inf(3)) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&1&2&3] 0 {1 2 3} [0&!1&2&!3] 0 {2} [0&1&!2&!3] 0 {1} [0&!1&!2&!3] 0 [0&1&2&!3] 0 {1 2} [0&1&!2&3] 0 {1 3} [0&!1&2&3] 0 {2 3} [0&!1&!2&3] 0 {3} --END--"
"G((F(a)) & (F(b)) & (F(c)) & (F(d)) & (F(e)))","ltl3tela_alt","ok",0,0.0608119,1,32,32,5,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: generalized-Buchi 5 Acceptance: 5 Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1&!2&!3&!4] 0 [!0&!1&!2&!3&4] 0 {4} [!0&!1&!2&3&!4] 0 {3} [!0&!1&!2&3&4] 0 {3 4} [!0&!1&2&!3&!4] 0 {2} [!0&!1&2&!3&4] 0 {2 4} [!0&!1&2&3&!4] 0 {2 3} [!0&!1&2&3&4] 0 {2 3 4} [!0&1&!2&!3&!4] 0 {1} [!0&1&!2&!3&4] 0 {1 4} [!0&1&!2&3&!4] 0 {1 3} [!0&1&!2&3&4] 0 {1 3 4} [!0&1&2&!3&!4] 0 {1 2} [!0&1&2&!3&4] 0 {1 2 4} [!0&1&2&3&!4] 0 {1 2 3} [!0&1&2&3&4] 0 {1 2 3 4} [0&!1&!2&!3&!4] 0 {0} [0&!1&!2&!3&4] 0 {0 4} [0&!1&!2&3&!4] 0 {0 3} [0&!1&!2&3&4] 0 {0 3 4} [0&!1&2&!3&!4] 0 {0 2} [0&!1&2&!3&4] 0 {0 2 4} [0&!1&2&3&!4] 0 {0 2 3} [0&!1&2&3&4] 0 {0 2 3 4} [0&1&!2&!3&!4] 0 {0 1} [0&1&!2&!3&4] 0 {0 1 4} [0&1&!2&3&!4] 0 {0 1 3} [0&1&!2&3&4] 0 {0 1 3 4} [0&1&2&!3&!4] 0 {0 1 2} [0&1&2&!3&4] 0 {0 1 2 4} [0&1&2&3&!4] 0 {0 1 2 3} [0&1&2&3&4] 0 {0 1 2 3 4} --END--"
"G((F(a)) & (F(b)) & (F(c)) & (F(d)) & (F(e)))","ltl3tela_d","ok",0,0.26158,1,32,32,5,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: generalized-Buchi 5 Acceptance: 5 Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1&!2&!3&!4] 0 [!0&!1&!2&!3&4] 0 {4} [!0&!1&!2&3&!4] 0 {3} [!0&!1&!2&3&4] 0 {3 4} [!0&!1&2&!3&!4] 0 {2} [!0&!1&2&!3&4] 0 {2 4} [!0&!1&2&3&!4] 0 {2 3} [!0&!1&2&3&4] 0 {2 3 4} [!0&1&!2&!3&!4] 0 {1} [!0&1&!2&!3&4] 0 {1 4} [!0&1&!2&3&!4] 0 {1 3} [!0&1&!2&3&4] 0 {1 3 4} [!0&1&2&!3&!4] 0 {1 2} [!0&1&2&!3&4] 0 {1 2 4} [!0&1&2&3&!4] 0 {1 2 3} [!0&1&2&3&4] 0 {1 2 3 4} [0&!1&!2&!3&!4] 0 {0} [0&!1&!2&!3&4] 0 {0 4} [0&!1&!2&3&!4] 0 {0 3} [0&!1&!2&3&4] 0 {0 3 4} [0&!1&2&!3&!4] 0 {0 2} [0&!1&2&!3&4] 0 {0 2 4} [0&!1&2&3&!4] 0 {0 2 3} [0&!1&2&3&4] 0 {0 2 3 4} [0&1&!2&!3&!4] 0 {0 1} [0&1&!2&!3&4] 0 {0 1 4} [0&1&!2&3&!4] 0 {0 1 3} [0&1&!2&3&4] 0 {0 1 3 4} [0&1&2&!3&!4] 0 {0 1 2} [0&1&2&!3&4] 0 {0 1 2 4} [0&1&2&3&!4] 0 {0 1 2 3} [0&1&2&3&4] 0 {0 1 2 3 4} --END--"
"G((F(a)) & (F(b)) & (F(c)) & (F(d)) & (F(e)))","ltl2tgba_d","ok",0,0.00961973,1,32,32,5,1,0,0,1,"HOA: v1 name: ""G(Fa & Fb & Fc & Fd & Fe)"" States: 1 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: generalized-Buchi 5 Acceptance: 5 Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2&!3&!4] 0 [!0&!1&!2&!3&4] 0 {4} [!0&!1&!2&3&!4] 0 {3} [!0&!1&!2&3&4] 0 {3 4} [!0&!1&2&!3&!4] 0 {2} [!0&!1&2&!3&4] 0 {2 4} [!0&!1&2&3&!4] 0 {2 3} [!0&!1&2&3&4] 0 {2 3 4} [!0&1&!2&!3&!4] 0 {1} [!0&1&!2&!3&4] 0 {1 4} [!0&1&!2&3&!4] 0 {1 3} [!0&1&!2&3&4] 0 {1 3 4} [!0&1&2&!3&!4] 0 {1 2} [!0&1&2&!3&4] 0 {1 2 4} [!0&1&2&3&!4] 0 {1 2 3} [!0&1&2&3&4] 0 {1 2 3 4} [0&!1&!2&!3&!4] 0 {0} [0&!1&!2&!3&4] 0 {0 4} [0&!1&!2&3&!4] 0 {0 3} [0&!1&!2&3&4] 0 {0 3 4} [0&!1&2&!3&!4] 0 {0 2} [0&!1&2&!3&4] 0 {0 2 4} [0&!1&2&3&!4] 0 {0 2 3} [0&!1&2&3&4] 0 {0 2 3 4} [0&1&!2&!3&!4] 0 {0 1} [0&1&!2&!3&4] 0 {0 1 4} [0&1&!2&3&!4] 0 {0 1 3} [0&1&!2&3&4] 0 {0 1 3 4} [0&1&2&!3&!4] 0 {0 1 2} [0&1&2&!3&4] 0 {0 1 2 4} [0&1&2&3&!4] 0 {0 1 2 3} [0&1&2&3&4] 0 {0 1 2 3 4} --END--"
"G((F(a)) & (F(b)) & (F(c)) & (F(d)) & (F(e)))","delag","ok",0,0.481328,1,32,32,5,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: generalized-Buchi 5 Acceptance: 5 Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1&!2&!3&!4] 0 [0&!1&!2&!3&!4] 0 {4} [!0&1&!2&!3&!4] 0 {3} [0&1&!2&!3&!4] 0 {3 4} [!0&!1&2&!3&!4] 0 {2} [0&!1&2&!3&!4] 0 {2 4} [!0&1&2&!3&!4] 0 {2 3} [0&1&2&!3&!4] 0 {2 3 4} [!0&!1&!2&3&!4] 0 {1} [0&!1&!2&3&!4] 0 {1 4} [!0&1&!2&3&!4] 0 {1 3} [0&1&!2&3&!4] 0 {1 3 4} [!0&!1&2&3&!4] 0 {1 2} [0&!1&2&3&!4] 0 {1 2 4} [!0&1&2&3&!4] 0 {1 2 3} [0&1&2&3&!4] 0 {1 2 3 4} [!0&!1&!2&!3&4] 0 {0} [0&!1&!2&!3&4] 0 {0 4} [!0&1&!2&!3&4] 0 {0 3} [0&1&!2&!3&4] 0 {0 3 4} [!0&!1&2&!3&4] 0 {0 2} [0&!1&2&!3&4] 0 {0 2 4} [!0&1&2&!3&4] 0 {0 2 3} [0&1&2&!3&4] 0 {0 2 3 4} [!0&!1&!2&3&4] 0 {0 1} [0&!1&!2&3&4] 0 {0 1 4} [!0&1&!2&3&4] 0 {0 1 3} [0&1&!2&3&4] 0 {0 1 3 4} [!0&!1&2&3&4] 0 {0 1 2} [0&!1&2&3&4] 0 {0 1 2 4} [!0&1&2&3&4] 0 {0 1 2 3} [0&1&2&3&4] 0 {0 1 2 3 4} --END--"
"G((F(a)) & (F(b)) & (F(c)) & (F(d)) & (F(e)))","rabinizer4","ok",0,0.646255,1,32,32,6,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: generalized-Rabin 1 5 Acceptance: 6 Fin(0) & (Inf(1)&Inf(2)&Inf(3)&Inf(4)&Inf(5)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&1&!2&!3&!4] 0 {1 2} [0&!1&2&!3&!4] 0 {1 3} [!0&1&2&3&4] 0 {2 3 4 5} [0&1&2&3&4] 0 {1 2 3 4 5} [!0&1&!2&3&!4] 0 {2 4} [!0&!1&!2&3&!4] 0 {4} [!0&!1&2&!3&!4] 0 {3} [0&1&!2&3&!4] 0 {1 2 4} [!0&1&!2&!3&!4] 0 {2} [0&!1&!2&!3&!4] 0 {1} [!0&!1&2&3&!4] 0 {3 4} [0&!1&2&3&!4] 0 {1 3 4} [!0&!1&!2&!3&4] 0 {5} [!0&1&2&!3&!4] 0 {2 3} [0&1&2&!3&!4] 0 {1 2 3} [!0&!1&!2&!3&!4] 0 [0&!1&!2&3&!4] 0 {1 4} [!0&1&!2&!3&4] 0 {2 5} [0&1&!2&!3&4] 0 {1 2 5} [!0&!1&2&!3&4] 0 {3 5} [0&!1&2&!3&4] 0 {1 3 5} [!0&1&2&3&!4] 0 {2 3 4} [0&1&2&3&!4] 0 {1 2 3 4} [0&!1&!2&!3&4] 0 {1 5} [!0&1&!2&3&4] 0 {2 4 5} [0&1&!2&3&4] 0 {1 2 4 5} [!0&!1&2&3&4] 0 {3 4 5} [0&!1&2&3&4] 0 {1 3 4 5} [!0&1&2&!3&4] 0 {2 3 5} [0&1&2&!3&4] 0 {1 2 3 5} [!0&!1&!2&3&4] 0 {4 5} [0&!1&!2&3&4] 0 {1 4 5} --END--"
"G((F(a)) & (F(b)))","ltl3tela_alt","ok",0,0.00551372,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0&!1] 0 {0} [0&1] 0 {0 1} --END--"
"G((F(a)) & (F(b)))","ltl3tela_d","ok",0,0.00848947,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0&!1] 0 {0} [0&1] 0 {0 1} --END--"
"G((F(a)) & (F(b)))","ltl2tgba_d","ok",0,0.00567081,1,4,4,2,1,0,0,1,"HOA: v1 name: ""G(Fa & Fb)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0&!1] 0 {0} [0&1] 0 {0 1} --END--"
