"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"((a) U (((a) & (b)) | ((!(a)) & (!(b))))) & (F((c) | ((b) U (a))))","ltl3tela_alt","ok",0,0.00517441,4,8,28,1,4,0,0,0,"HOA: v1 States: 4 Start: 1 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [!0&!1&2 | 0&1] 0 [!0&!1&!2] 2 [0&!1] 3 State: 2 [0 | 2] 0 [!0&!2] 2 State: 3 [!0&!1 | 0&1] 0 [0&!1] 3 --END--"
"((a) U (((a) & (b)) | ((!(a)) & (!(b))))) & (F((c) | ((b) U (a))))","ltl3tela","ok",0,0.00672756,4,8,28,1,4,0,0,0,"HOA: v1 States: 4 Start: 1 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&!1&2 | 0&1] 0 [!0&!1&!2] 2 [0&!1] 3 State: 2 [0 | 2] 0 [!0&!2] 2 State: 3 [!0&!1 | 0&1] 0 [0&!1] 3 --END--"
"((a) U (((a) & (b)) | ((!(a)) & (!(b))))) & (F((c) | ((b) U (a))))","ltl2tgba","ok",0,0.00473352,4,8,28,1,4,0,0,0,"HOA: v1 name: ""(a U ((a & b) | (!a & !b))) & F(c | (b U a))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 [0&!1] 1 [!0&!1&2 | 0&1] 2 [!0&!1&!2] 3 State: 1 [0&!1] 1 [!0&!1 | 0&1] 2 State: 2 {0} [t] 2 State: 3 [0 | 2] 2 [!0&!2] 3 --END--"
"((a) & (F(G(!(a))))) | ((!(a)) & (G(F(a))))","ltl3ba","ok",0,0.00756302,4,7,8,2,4,1,1,0,"HOA: v1 name: ""TGBA for ((a) && (<>([](!(a))))) || ((!(a)) && ([](<>(a))))"" States: 4 Start: 0 AP: 1 ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(((a) && FG!((a))) || (!((a)) && GF(a)))"" [0] 2 {1} [!0] 1 {0 1} State: 1 ""GF(a)"" [!0] 1 {0} [0] 1 {0 1} State: 2 ""FG!((a))"" [!0] 3 {0 1} [t] 2 {1} State: 3 ""G!((a))"" [!0] 3 {0 1} --END--"
"((a) & (F(G(!(a))))) | ((!(a)) & (G(F(a))))","ltl3tela_alt","ok",0,0.00483832,3,6,6,3,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 1 ""a"" Acceptance: 3 (Fin(1) | Inf(2)) & Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0] 1 [!0] 2 State: 1 [!0] 1 [0] 1 {0} State: 2 [!0] 2 {1} [0] 2 {2} --END--"
"((a) & (F(G(!(a))))) | ((!(a)) & (G(F(a))))","ltl3tela","ok",0,0.00806119,3,6,6,2,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 1 ""a"" acc-name: parity max even 2 Acceptance: 2 Fin(1) & Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [!0] 1 [0] 1 {0} State: 2 [!0] 2 {0} [0] 2 {1} --END--"
"((a) & (F(G(!(a))))) | ((!(a)) & (G(F(a))))","ltl2tgba","ok",0,0.004854,4,7,8,1,4,1,1,0,"HOA: v1 name: ""(a & FG!a) | (!a & GFa)"" States: 4 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc stutter-invariant --BODY-- State: 0 [0] 1 [!0] 2 State: 1 [t] 1 [!0] 3 State: 2 [!0] 2 [0] 2 {0} State: 3 [!0] 3 {0} --END--"
"X((a) | (b) | (F(G(c))) | (G(!(b))))","ltl3ba","ok",0,0.00768097,6,9,46,1,6,2,1,0,"HOA: v1 name: ""TGBA for X((a) || (b) || (<>([](c))) || ([](!(b))))"" States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""X (((((a) || (b)) || FG(c)) || G!((b))))"" [t] 1 {0} State: 1 ""((((a) || (b)) || FG(c)) || G!((b)))"" [0 | 1] 5 {0} [!0&!1] 3 [!0&!1] 2 {0} State: 2 ""G!((b))"" [!1] 2 {0} State: 3 ""FG(c)"" [2] 4 {0} [t] 3 State: 4 ""G(c)"" [2] 4 {0} State: 5 ""t"" [t] 5 {0} --END--"
"X((a) | (b) | (F(G(c))) | (G(!(b))))","ltl3tela_alt","ok",0,0.00510948,5,8,38,1,5,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 2 [!0&!1] 3 [0 | 1] 4 State: 2 [2] 2 [!2] 2 {0} State: 3 [!1] 3 State: 4 [t] 4 --END--"
"X((a) | (b) | (F(G(c))) | (G(!(b))))","ltl3tela","ok",0,0.00918183,5,8,40,1,5,0,0,1,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 2 [0 | 1] 3 State: 2 [!1] 2 [1] 4 State: 3 [t] 3 State: 4 [2] 4 [!2] 4 {0} --END--"
"X((a) | (b) | (F(G(c))) | (G(!(b))))","ltl2tgba","ok",0,0.00536236,5,8,40,1,5,0,0,1,"HOA: v1 name: ""FGc | X(a | b | G!b)"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 2 [0 | 1] 3 State: 2 [!1] 2 [1] 4 State: 3 [t] 3 State: 4 [2] 4 [!2] 4 {0} --END--"
"F((G(a)) | (G((b) & (F(a)))))","ltl3ba","ok",0,0.00741698,3,7,12,2,3,1,1,0,"HOA: v1 name: ""TGBA for <>(([](a)) || ([]((b) && (<>(a)))))"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(G(a) || G((b) && F(a)))"" [0] 2 {0 1} [!0&1] 1 {1} [0&1] 1 {0 1} [t] 0 {0} State: 1 ""G((b) && F(a))"" [!0&1] 1 {1} [0&1] 1 {0 1} State: 2 ""G(a)"" [0] 2 {0 1} --END--"
"F((G(a)) | (G((b) & (F(a)))))","ltl3tela_alt","ok",0,0.00469013,1,4,5,5,1,1,1,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 5 (Fin(3)|Fin(4)) & Fin(0) & (Fin(1) | Inf(2)) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!0&!1] 0 {0} [!0&1] 0 {1 3} [0&1] 0 {2 3} [0] 0 {4} --END--"
"F((G(a)) | (G((b) & (F(a)))))","ltl3tela","ok",0,0.0102493,1,4,4,3,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 (Inf(0) & Fin(2)) | Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&1] 0 {0} [!0&1] 0 {1} [0&!1] 0 {2} [!0&!1] 0 {1 2} --END--"
"F((G(a)) | (G((b) & (F(a)))))","ltl2tgba","ok",0,0.00585695,1,4,4,3,1,0,0,1,"HOA: v1 name: ""F(Ga | (Gb & GFa))"" States: 1 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 Fin(0) | (Fin(2) & Inf(1)) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 {0} [0&1] 0 {1} [!0&!1] 0 {0 2} [0&!1] 0 {1 2} --END--"
"((a) & (G((b) U (c)))) | ((!(a)) & (F((!(b)) R (!(c)))))","ltl3ba","ok",0,0.00759916,5,13,36,2,5,2,1,0,"HOA: v1 name: ""TGBA for ((a) && ([]((b) U (c)))) || ((!(a)) && (<>((!(b)) V (!(c)))))"" States: 5 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(((a) && G((b) U (c))) || (!((a)) && F(!((b)) R !((c)))))"" [!0&!1&!2] 4 {0 1} [0&!1&2] 3 {1} [0&1] 3 {0 1} [!0&!1&2] 2 {0 1} [!0&1 | !0&2] 1 {0} State: 1 ""F(!((b)) R !((c)))"" [!1&!2] 4 {0 1} [!1&2] 2 {0 1} [1 | 2] 1 {0} State: 2 ""(!((b)) R !((c)))"" [!1&!2] 4 {0 1} [!1&2] 2 {0 1} State: 3 ""((b) U (c)) && G((b) U (c))"" [!1&2] 3 {1} [1] 3 {0 1} State: 4 ""t"" [t] 4 {0 1} --END--"
"((a) & (G((b) U (c)))) | ((!(a)) & (F((!(b)) R (!(c)))))","ltl3tela_alt","ok",0,0.00465812,4,9,29,2,4,0,0,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&1 | 0&2] 1 [!0&1 | !0&2] 2 [!0&!1&!2] 3 State: 1 [!1&2] 1 {0} [1] 1 {1} State: 2 [!1&2] 2 [1] 2 {0} [!1&!2] 3 State: 3 [t] 3 --END--"
"((a) & (G((b) U (c)))) | ((!(a)) & (F((!(b)) R (!(c)))))","ltl3tela","ok",0,0.0110095,4,9,29,2,4,0,0,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: parity min even 2 Acceptance: 2 Inf(0) | Fin(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&1 | 0&2] 1 [!0&1 | !0&2] 2 [!0&!1&!2] 3 State: 1 [1] 1 {0} [!1&2] 1 {1} State: 2 [!1&2] 2 [1] 2 {1} [!1&!2] 3 State: 3 [t] 3 --END--"
"((a) & (G((b) U (c)))) | ((!(a)) & (F((!(b)) R (!(c)))))","ltl2tgba","ok",0,0.00584511,5,12,36,1,5,2,1,0,"HOA: v1 name: ""(a & G(b U c)) | (!a & F(!b R !c))"" States: 5 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc stutter-invariant --BODY-- State: 0 [!0&!1&!2] 1 [0&1 | 0&2] 2 [!0&!1&2] 3 [!0&1 | !0&2] 4 State: 1 [t] 1 {0} State: 2 [!1&2] 2 [1] 2 {0} State: 3 [!1&!2] 1 [!1&2] 3 {0} State: 4 [!1&!2] 1 [!1&2] 3 [1 | 2] 4 --END--"
"(G((a) & (b))) | (F((G(c)) | (X(F(!(b))))))","ltl3ba","ok",0,0.00757316,6,12,64,2,6,2,1,0,"HOA: v1 name: ""TGBA for ([]((a) && (b))) || (<>(([](c)) || (X(<>(!(b))))))"" States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(G((a) && (b)) || F(G(c) || X (F!((b)))))"" [0&1] 5 {0 1} [2] 4 {0 1} [t] 2 {1} [t] 1 {0} State: 1 ""F(G(c) || X (F!((b))))"" [2] 4 {0 1} [t] 2 {1} [t] 1 {0} State: 2 ""F!((b))"" [!1] 3 {0 1} [1] 2 {1} State: 3 ""t"" [t] 3 {0 1} State: 4 ""G(c)"" [2] 4 {0 1} State: 5 ""G((a) && (b))"" [0&1] 5 {0 1} --END--"
"(G((a) & (b))) | (F((G(c)) | (X(F(!(b))))))","ltl3tela_alt","ok",0,0.00540018,5,10,52,2,5,2,1,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 2 Fin(0) & Fin(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 1 [t] 2 [t] 3 State: 1 [0&1] 1 State: 2 [2] 2 [!2] 2 {0} [t] 3 State: 3 [1] 3 {1} [!1] 4 State: 4 [t] 4 --END--"
"(G((a) & (b))) | (F((G(c)) | (X(F(!(b))))))","ltl3tela","ok",0,0.00904986,4,9,32,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0 | !1] 1 [0&1] 2 State: 1 [1&2] 1 [1&!2] 1 {0} [!1] 3 State: 2 [!0&1] 1 [0&1] 2 [!1] 3 State: 3 [t] 3 --END--"
"(G((a) & (b))) | (F((G(c)) | (X(F(!(b))))))","ltl2tgba","ok",0,0.00527358,4,9,32,1,4,0,0,1,"HOA: v1 name: ""G(a & b) | XF!b | FGc"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0 | !1] 1 [0&1] 2 State: 1 [1&2] 1 [1&!2] 1 {0} [!1] 3 State: 2 [!0&1] 1 [0&1] 2 [!1] 3 State: 3 [t] 3 --END--"
"(a) | (G((F(!(b))) & ((c) U (b))))","ltl3ba","ok",0,0.00761978,3,6,21,2,3,0,0,0,"HOA: v1 name: ""TGBA for (a) || ([]((<>(!(b))) && ((c) U (b))))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 ""((a) || G(F!((b)) && ((c) U (b))))"" [0] 2 {0 1} [!0&!1&2] 1 {0} [!0&1] 1 {1} State: 1 ""((c) U (b)) && G(F!((b)) && ((c) U (b)))"" [!1&2] 1 {0} [1] 1 {1} State: 2 ""t"" [t] 2 {0 1} --END--"
"(a) | (G((F(!(b))) & ((c) U (b))))","ltl3tela_alt","ok",0,0.0046605,3,5,24,2,3,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 2 (Fin(1) | Inf(0)) & (Fin(0) | Inf(1)) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [1 | 2] 1 [0] 2 State: 1 [!1&2] 1 {0} [1] 1 {1} State: 2 [t] 2 --END--"
"(a) | (G((F(!(b))) & ((c) U (b))))","ltl3tela","ok",0,0.00943544,3,5,21,2,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0] 1 [!0&1 | !0&2] 2 State: 1 [t] 1 {0 1} State: 2 [!1&2] 2 {1} [1] 2 {0} --END--"
"(a) | (G((F(!(b))) & ((c) U (b))))","ltl2tgba","ok",0,0.00488511,3,5,21,2,3,0,0,0,"HOA: v1 name: ""a | (G(c U b) & GF!b)"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0] 1 [!0&1 | !0&2] 2 State: 1 [t] 1 {0 1} State: 2 [!1&2] 2 {1} [1] 2 {0} --END--"
"F((G(a)) | ((G(b)) R (c)))","ltl3ba","ok",0,0.0074988,4,8,32,1,4,2,1,0,"HOA: v1 name: ""TGBA for <>(([](a)) || (([](b)) V (c)))"" States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(G(a) || (G(b) R (c)))"" [0] 3 {0} [1&2] 2 {0} [1] 1 {0} [t] 0 State: 1 ""(G(b) R (c))"" [1&2] 2 {0} [1] 1 {0} State: 2 ""G(b)"" [2] 2 {0} State: 3 ""G(a)"" [0] 3 {0} --END--"
"F((G(a)) | ((G(b)) R (c)))","ltl3tela_alt","ok",0,0.00522831,2,5,16,3,2,1,1,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""c"" ""b"" Acceptance: 3 (Fin(1)|Fin(2)) & Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!1] 0 {0} [1] 0 {1} [0] 0 {2} [1&2] 1 State: 1 [2] 1 --END--"
"F((G(a)) | ((G(b)) R (c)))","ltl3tela","ok",0,0.0130291,2,14,16,3,1,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: generalized-co-Buchi 3 Acceptance: 3 Fin(0)|Fin(1)|Fin(2) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1&!2] 0 {0 2} [!0&!1] 0 {0 1 2} [0&1&!2] 0 {2} [0&!1] 0 {1 2} [!0&1&2] 1 {0} [0&1&2] 1 State: 1 [!0&!1&!2] 0 {0 1 2} [!0&1&!2] 0 {0 2} [0&!1&!2] 0 {1 2} [0&1&!2] 0 {2} [!0&!1&2] 1 {0 1} [!0&1&2] 1 {0} [0&!1&2] 1 {1} [0&1&2] 1 --END--"
"F((G(a)) | ((G(b)) R (c)))","ltl2tgba","ok",0,0.0062585,4,11,40,1,4,2,1,1,"HOA: v1 name: ""F(Gb R c) | FGa"" States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete stutter-invariant --BODY-- State: 0 [0] 0 [!0] 0 {0} [1&2] 1 [1] 2 State: 1 [2] 1 [!2] 3 State: 2 [1&2] 1 [1] 2 [!1] 3 State: 3 [0] 3 [!0] 3 {0} --END--"
"F((a) | (G(F(b))))","ltl3ba","ok",0,0.00757044,3,6,14,2,3,1,1,1,"HOA: v1 name: ""TGBA for <>((a) || ([](<>(b))))"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 ""F((a) || GF(b))"" [0] 2 {0 1} [!0] 1 {0 1} [!0] 0 {0} State: 1 ""GF(b)"" [!1] 1 {1} [1] 1 {0 1} State: 2 ""t"" [t] 2 {0 1} --END--"
"F((a) | (G(F(b))))","ltl3tela_alt","ok",0,0.00495389,2,4,9,2,2,1,1,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!0&!1] 0 {0} [1] 0 {1} [0] 1 State: 1 [t] 1 --END--"
"F((a) | (G(F(b))))","ltl3tela","ok",0,0.0055167,2,4,8,1,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {0} [0] 1 State: 1 [t] 1 {0} --END--"
"F((a) | (G(F(b))))","ltl2tgba","ok",0,0.00431669,2,4,8,1,2,0,0,1,"HOA: v1 name: ""GFb | Fa"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {0} [0] 1 State: 1 [t] 1 {0} --END--"
"(a) | (G(!(b))) | (G(F((b) | (c))))","ltl3ba","ok",0,0.00756273,4,7,30,1,4,1,1,0,"HOA: v1 name: ""TGBA for (a) || ([](!(b))) || ([](<>((b) || (c))))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(((a) || G!((b))) || GF((b) || (c)))"" [0] 3 {0} [!0&!1] 2 {0} [!0] 1 {0} State: 1 ""GF((b) || (c))"" [!1&!2] 1 [1 | 2] 1 {0} State: 2 ""G!((b))"" [!1] 2 {0} State: 3 ""t"" [t] 3 {0} --END--"
"(a) | (G(!(b))) | (G(F((b) | (c))))","ltl3tela_alt","ok",0,0.00512469,4,7,30,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!1] 1 [!0] 2 [0] 3 State: 1 [!1] 1 {0} State: 2 [!1&!2] 2 [1 | 2] 2 {0} State: 3 [t] 3 {0} --END--"
"(a) | (G(!(b))) | (G(F((b) | (c))))","ltl3tela","ok",0,0.00733483,4,8,32,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 1 [!0&!1] 2 [0] 3 State: 1 [!1&!2] 1 [1 | 2] 1 {0} State: 2 [1] 1 [!1] 2 {0} State: 3 [t] 3 {0} --END--"
"(a) | (G(!(b))) | (G(F((b) | (c))))","ltl2tgba","ok",0,0.00485937,4,8,32,1,4,0,0,1,"HOA: v1 name: ""a | G!b | GF(b | c)"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0] 1 [!0&!1] 2 [!0&1] 3 State: 1 [t] 1 {0} State: 2 [!1] 2 {0} [1] 3 State: 3 [!1&!2] 3 [1 | 2] 3 {0} --END--"
"F((a) | (G(!(b))) | (G((F(b)) & (F(a)))))","ltl3ba","ok",0,0.00751596,4,10,17,3,4,1,1,0,"HOA: v1 name: ""TGBA for <>((a) || ([](!(b))) || ([]((<>(b)) && (<>(a)))))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(((a) || G!((b))) || G(F(b) && F(a)))"" [0] 3 {0 1 2} [!0&!1] 2 {0 1 2} [!0] 1 {0 1 2} [!0] 0 {0 1} State: 1 ""G(F(b) && F(a))"" [!0&!1] 1 {2} [!0&1] 1 {0 2} [0&!1] 1 {1 2} [0&1] 1 {0 1 2} State: 2 ""G!((b))"" [!1] 2 {0 1 2} State: 3 ""t"" [t] 3 {0 1 2} --END--"
"F((a) | (G(!(b))) | (G((F(b)) & (F(a)))))","ltl3tela_alt","ok",0,0.00525352,2,7,11,7,2,1,1,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 7 (Fin(4)|Fin(5)|Fin(6)) & (Fin(1) | Inf(3)) & (Fin(0) | Inf(2)) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!0&!1] 0 {0 1 4 5} [!0&1] 0 {1 2 4 5} [0&!1] 0 {0 3 4 5} [0&1] 0 {2 3 4 5} [!0&!1] 0 {4 6} [0] 1 State: 1 [t] 1 --END--"
"F((a) | (G(!(b))) | (G((F(b)) & (F(a)))))","ltl3tela","ok",0,0.0132704,2,4,8,1,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {0} [0] 1 State: 1 [t] 1 --END--"
"F((a) | (G(!(b))) | (G((F(b)) & (F(a)))))","ltl2tgba","ok",0,0.00602775,2,4,8,1,2,0,0,1,"HOA: v1 name: ""Fa | F(G!b | G(Fb & Fa))"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {0} [0] 1 State: 1 [t] 1 --END--"
"X(X((F(G(!(a)))) | (G((b) U (a)))))","ltl3ba","ok",0,0.00754491,6,10,26,2,6,2,1,0,"HOA: v1 name: ""TGBA for X(X((<>([](!(a)))) || ([]((b) U (a)))))"" States: 6 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""X (X ((FG!((a)) || G((b) U (a)))))"" [t] 1 {0 1} State: 1 ""X ((FG!((a)) || G((b) U (a))))"" [t] 2 {0 1} State: 2 ""(FG!((a)) || G((b) U (a)))"" [t] 4 {1} [!0&1] 3 {0} [0] 3 {0 1} State: 3 ""((b) U (a)) && G((b) U (a))"" [!0&1] 3 {0} [0] 3 {0 1} State: 4 ""FG!((a))"" [!0] 5 {0 1} [t] 4 {1} State: 5 ""G!((a))"" [!0] 5 {0 1} --END--"
"X(X((F(G(!(a)))) | (G((b) U (a)))))","ltl3tela_alt","ok",0,0.00512898,5,8,22,3,5,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 Fin(0) & (Fin(1) | Inf(2)) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [t] 3 [0 | 1] 4 State: 3 [!0] 3 [0] 3 {0} State: 4 [!0&1] 4 {1} [0] 4 {2} --END--"
"X(X((F(G(!(a)))) | (G((b) U (a)))))","ltl3tela","ok",0,0.0111869,4,6,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [0 | 1] 2 [!0&!1] 3 State: 3 [!0] 3 [0] 3 {0} --END--"
"X(X((F(G(!(a)))) | (G((b) U (a)))))","ltl2tgba","ok",0,0.00543596,4,6,16,1,4,0,0,1,"HOA: v1 name: ""FG!a | XXG(b U a)"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [0 | 1] 2 [!0&!1] 3 State: 3 [!0] 3 [0] 3 {0} --END--"
