"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"(G(a)) | (F((G(F(b))) | (G(c))))","fmerg","ok",0,0.00190303,5,13,64,3,5,2,1,0,"HOA: v1 name: ""SLAA for Ga | F(GFb | Gc)"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 3 (Fin(1)|Fin(2)) & Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""Ga | F(GFb | Gc)"" [0] 1 [t] 2 [1] 2 [!1] 2&3 [2] 2 State: 1 ""Ga"" [0] 1 State: 2 ""F(GFb | Gc)"" [t] 2 {0} [1] 2 {2} [!1] 2&3 {2} [2] 2 {1} State: 3 ""Fb"" [1] 4 [!1] 3 {0} State: 4 ""t"" [t] 4 --END--"
"(G(a)) | (F((G(F(b))) | (G(c))))","fgmerg","ok",0,0.00185049,3,10,48,5,3,2,1,0,"HOA: v1 name: ""SLAA for Ga | F(GFb | Gc)"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 5 (Fin(3)|Fin(4)) & Fin(0) & (Inf(2) | Fin(1)) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""Ga | F(GFb | Gc)"" [0] 1 [t] 2 [1] 2 [!1] 2 [2] 2 State: 1 ""Ga"" [0] 1 State: 2 ""F(GFb | Gc)"" [t] 2 {0} [1] 2 {2 4} [!1] 2 {1 4} [2] 2 {3} --END--"
"(G(a)) | (F((G(F(b))) | (G(c))))","fgmerg_opt","ok",0,0.00203377,3,8,32,5,3,2,1,0,"HOA: v1 name: ""SLAA for Ga | F(GFb | Gc)"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 5 (Fin(3)|Fin(4)) & Fin(0) & (Inf(2) | Fin(1)) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""Ga | F(GFb | Gc)"" [0] 1 [1] 2 [!1] 2 [2] 2 State: 1 ""Ga"" [0] 1 State: 2 ""F(GFb | Gc)"" [1] 2 {2 4} [!1] 2 {1 4} [2] 2 {3} --END--"
"(F(a)) & (G((F(b)) & (F(G((!(b)) | (c))))))","ltl3ba","ok",0,0.00713067,7,12,60,1,7,1,1,0,"HOA: v1 name: ""VWAA for (<>(a)) && ([]((<>(b)) && (<>([]((!(b)) || (c))))))"" States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""(F(a) && G(F(b) && FG(!((b)) || (c))))"" [0] 1 [!0] 1&5 State: 1 ""G(F(b) && FG(!((b)) || (c)))"" [1] 1&2 [!1] 1&2&4 State: 2 ""FG(!((b)) || (c))"" {0} [!1 | 2] 3 [t] 2 State: 3 ""G(!((b)) || (c))"" [!1 | 2] 3 State: 4 ""F(b)"" {0} [1] 6 [!1] 4 State: 5 ""F(a)"" {0} [0] 6 [!0] 5 State: 6 ""t"" [t] 6 --END--"
"(F(a)) & (G((F(b)) & (F(G((!(b)) | (c))))))","basic","ok",0,0.0022622,7,20,72,1,7,3,1,0,"HOA: v1 name: ""SLAA for Fa & G(Fb & FG(!b | c))"" States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""Fa & G(Fb & FG(!b | c))"" [0&1&2] 1&2 [0&1] 1&3 [0&!1] 1&2&4 [0&!1] 1&3&4 [!0&1&2] 1&2&5 [!0&1] 1&3&5 [!0&!1] 1&2&4&5 [!0&!1] 1&3&4&5 State: 1 ""G(Fb & FG(!b | c))"" [1&2] 1&2 [1] 1&3 [!1] 1&2&4 [!1] 1&3&4 State: 2 ""G(!b | c)"" [!1 | 2] 2 State: 3 ""FG(!b | c)"" [!1 | 2] 2 [t] 3 {0} State: 4 ""Fb"" [1] 6 [!1] 4 {0} State: 5 ""Fa"" [0] 6 [!0] 5 {0} State: 6 ""t"" [t] 6 --END--"
"(F(a)) & (G((F(b)) & (F(G((!(b)) | (c))))))","fmerg","ok",0,0.00202709,6,13,48,1,6,0,0,1,"HOA: v1 name: ""SLAA for Fa & G(Fb & FG(!b | c))"" States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic univ-branch --BODY-- State: 0 ""Fa & G(Fb & FG(!b | c))"" [0&1] 1&2 [0&!1] 1&2&3 [!0&1] 1&2&4 [!0&!1] 1&2&3&4 State: 1 ""G(Fb & FG(!b | c))"" [1] 1&2 [!1] 1&2&3 State: 2 ""FG(!b | c)"" [!1 | 2] 2 [1&!2] 2 {0} State: 3 ""Fb"" [1] 5 [!1] 3 {0} State: 4 ""Fa"" [0] 5 [!0] 4 {0} State: 5 ""t"" [t] 5 --END--"
"(F(a)) & (G((F(b)) & (F(G((!(b)) | (c))))))","fgmerg","ok",0,0.00202256,4,12,32,4,4,0,0,1,"HOA: v1 name: ""SLAA for Fa & G(Fb & FG(!b | c))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 4 Fin(2) & (Inf(3) | Fin(1)) & Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic univ-branch --BODY-- State: 0 ""Fa & G(Fb & FG(!b | c))"" [0&1&2] 1 [0&1&!2] 1 [0&!1] 1 [!0&1&2] 1&2 [!0&1&!2] 1&2 [!0&!1] 1&2 State: 1 ""G(Fb & FG(!b | c))"" [1&2] 1 {3} [1&!2] 1 {2 3} [!1] 1 {1} State: 2 ""Fa"" [0] 3 [!0] 2 {0} State: 3 ""t"" [t] 3 --END--"
"(F(a)) & (G((F(b)) & (F(G((!(b)) | (c))))))","fgmerg_opt","ok",0,0.00219367,4,12,32,4,4,0,0,1,"HOA: v1 name: ""SLAA for Fa & G(Fb & FG(!b | c))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 4 Fin(2) & (Inf(3) | Fin(1)) & Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic univ-branch --BODY-- State: 0 ""Fa & G(Fb & FG(!b | c))"" [0&1&2] 1 [0&1&!2] 1 [0&!1] 1 [!0&1&2] 1&2 [!0&1&!2] 1&2 [!0&!1] 1&2 State: 1 ""G(Fb & FG(!b | c))"" [1&2] 1 {3} [1&!2] 1 {2 3} [!1] 1 {1} State: 2 ""Fa"" [0] 3 [!0] 2 {0} State: 3 ""t"" [t] 3 --END--"
"(F(a)) & (F(G(b)))","ltl3ba","ok",0,0.00698078,5,8,20,1,5,1,1,0,"HOA: v1 name: ""VWAA for (<>(a)) && (<>([](b)))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""(F(a) && FG(b))"" [0] 1 [!0] 1&3 State: 1 ""FG(b)"" {0} [1] 2 [t] 1 State: 2 ""G(b)"" [1] 2 State: 3 ""F(a)"" {0} [0] 4 [!0] 3 State: 4 ""t"" [t] 4 --END--"
"(F(a)) & (F(G(b)))","basic","ok",0,0.00182659,5,10,22,1,5,2,1,0,"HOA: v1 name: ""SLAA for Fa & FGb"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""Fa & FGb"" [0&1] 1 [0] 2 [!0&1] 1&3 [!0] 2&3 State: 1 ""Gb"" [1] 1 State: 2 ""FGb"" [1] 1 [t] 2 {0} State: 3 ""Fa"" [0] 4 [!0] 3 {0} State: 4 ""t"" [t] 4 --END--"
