"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"G((F(b)) & (F(G(a))))","ltl3tela_d","ok",0,0.00767527,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""b"" ""a"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!1] 0 {0} [0&1] 0 {1} --END--"
"G((F(b)) & (F(G(a))))","ltl2tgba_d","ok",0,0.00474131,1,3,4,2,1,0,0,1,"HOA: v1 name: ""G(Fb & FGa)"" States: 1 Start: 0 AP: 2 ""b"" ""a"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!1] 0 {0} [0&1] 0 {1} --END--"
"G((F(b)) & (F(G(a))))","delag","ok",0,0.371944,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""b"" ""a"" Acceptance: 2 Inf(0) & Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 {1} [0&!1] 0 {0 1} [!0&1] 0 [0&1] 0 {0} --END--"
"G((F(b)) & (F(G(a))))","rabinizer4","ok",0,0.525297,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""b"" ""a"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&1] 0 {1} [!1] 0 {0} [!0&1] 0 --END--"
"G(F((a) | (G(b))))","ltl3tela_alt","ok",0,0.00495696,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 0 {1} --END--"
"G(F((a) | (G(b))))","ltl3tela_d","ok",0,0.00760189,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 0 {1} --END--"
"G(F((a) | (G(b))))","ltl2tgba_d","ok",0,0.00527323,1,4,4,2,1,0,0,1,"HOA: v1 name: ""F(Gb | GFa)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0&1] 0 {1} [0&!1] 0 {0 1} --END--"
"G(F((a) | (G(b))))","delag","ok",0,0.374124,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: parity min even 2 Acceptance: 2 Inf(0) | Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 {1} [0&!1] 0 {0 1} [!0&1] 0 [0&1] 0 {0} --END--"
"G(F((a) | (G(b))))","rabinizer4","ok",0,0.508683,1,4,4,3,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Rabin 2 1 0 Acceptance: 3 (Fin(0) & Inf(1)) | Fin(2) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 {2} [0&!1] 0 {1 2} [!0&1] 0 [0&1] 0 {1} --END--"
"G((a) & (F(G(!(a)))))","ltl3tela_alt","ok",0,0.0137564,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 --END--"
"G((a) & (F(G(!(a)))))","ltl3tela_d","ok",0,0.0122619,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 --END--"
"G((a) & (F(G(!(a)))))","ltl2tgba_d","ok",0,0.0107896,1,0,0,0,1,0,0,0,"HOA: v1 name: ""0"" States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 --END--"
"G((a) & (F(G(!(a)))))","delag","ok",0,0.399664,1,1,1,2,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 {0 1} [0] 0 --END--"
"G((a) & (F(G(!(a)))))","rabinizer4","ok",0,0.440825,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: none Acceptance: 0 f properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 --END--"
"G((F(a)) & (F(!(a))))","ltl3tela_alt","ok",0,0.00485253,1,2,2,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 0 {1} --END--"
"G((F(a)) & (F(!(a))))","ltl3tela_d","ok",0,0.00582991,1,2,2,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 0 {1} --END--"
"G((F(a)) & (F(!(a))))","ltl2tgba_d","ok",0,0.00436488,1,2,2,2,1,0,0,1,"HOA: v1 name: ""G(Fa & F!a)"" States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic stutter-invariant --BODY-- State: 0 [!0] 0 {1} [0] 0 {0} --END--"
"G((F(a)) & (F(!(a))))","delag","ok",0,0.368044,1,2,2,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic --BODY-- State: 0 [!0] 0 {1} [0] 0 {0} --END--"
"G((F(a)) & (F(!(a))))","rabinizer4","ok",0,0.500848,1,2,2,3,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-Rabin 1 2 Acceptance: 3 Fin(0) & (Inf(1)&Inf(2)) properties: trans-labels explicit-labels trans-acc colored complete deterministic --BODY-- State: 0 [0] 0 {1} [!0] 0 {2} --END--"
"F((a) | (G(b)))","ltl3tela_alt","ok",0,0.00464216,2,4,8,1,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 1 State: 1 [t] 1 --END--"
