"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"G(a)","fgmerg","ok",0,0.00190039,1,1,1,0,1,0,0,0,"HOA: v1 name: ""SLAA for Ga"" States: 1 Start: 0 AP: 1 ""a"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""Ga"" [0] 0 --END--"
"G(a)","ltl3ba","ok",0,0.00962961,1,1,1,1,1,0,0,0,"HOA: v1 name: ""VWAA for [](a)"" States: 1 Start: 0 AP: 1 ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 ""G(a)"" [0] 0 --END--"
"(a) U (b)","fmerg","ok",0,0.00245403,2,3,7,1,2,0,0,0,"HOA: v1 name: ""SLAA for a U b"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 ""a U b"" [1] 1 [0&!1] 0 {0} State: 1 ""t"" [t] 1 --END--"
"(a) U (b)","basic","ok",0,0.00224266,2,3,7,1,2,0,0,0,"HOA: v1 name: ""SLAA for a U b"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 ""a U b"" [1] 1 [0&!1] 0 {0} State: 1 ""t"" [t] 1 --END--"
"(a) U (b)","fgmerg","ok",0,0.00212233,2,3,7,1,2,0,0,0,"HOA: v1 name: ""SLAA for a U b"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 ""a U b"" [1] 1 [0&!1] 0 {0} State: 1 ""t"" [t] 1 --END--"
"(a) U (b)","ltl3ba","ok",0,0.00946191,2,3,7,1,2,0,0,0,"HOA: v1 name: ""VWAA for (a) U (b)"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 ""((a) U (b))"" {0} [1] 1 [0&!1] 0 State: 1 ""t"" [t] 1 --END--"
"(F(a)) & (G((!(a)) | (G(b))))","fmerg","ok",0,0.00234861,5,8,16,1,5,0,0,0,"HOA: v1 name: ""SLAA for Fa & G(!a | Gb)"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic univ-branch --BODY-- State: 0 ""Fa & G(!a | Gb)"" [0&1] 1&2 [!0] 1&3 State: 1 ""G(!a | Gb)"" [!0] 1 [0&1] 1&2 State: 2 ""Gb"" [1] 2 State: 3 ""Fa"" [0] 4 [!0] 3 {0} State: 4 ""t"" [t] 4 --END--"
"(F(a)) & (G((!(a)) | (G(b))))","basic","ok",0,0.00210142,5,8,16,1,5,0,0,0,"HOA: v1 name: ""SLAA for Fa & G(!a | Gb)"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic univ-branch --BODY-- State: 0 ""Fa & G(!a | Gb)"" [0&1] 1&2 [!0] 1&3 State: 1 ""G(!a | Gb)"" [!0] 1 [0&1] 1&2 State: 2 ""Gb"" [1] 2 State: 3 ""Fa"" [0] 4 [!0] 3 {0} State: 4 ""t"" [t] 4 --END--"
"(F(a)) & (G((!(a)) | (G(b))))","fgmerg","ok",0,0.00211422,5,8,16,1,5,0,0,0,"HOA: v1 name: ""SLAA for Fa & G(!a | Gb)"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic univ-branch --BODY-- State: 0 ""Fa & G(!a | Gb)"" [0&1] 1&2 [!0] 1&3 State: 1 ""G(!a | Gb)"" [!0] 1 [0&1] 1&2 State: 2 ""Gb"" [1] 2 State: 3 ""Fa"" [0] 4 [!0] 3 {0} State: 4 ""t"" [t] 4 --END--"
"(F(a)) & (G((!(a)) | (G(b))))","ltl3ba","ok",0,0.00978815,5,8,16,1,5,0,0,0,"HOA: v1 name: ""VWAA for (<>(a)) && ([]((!(a)) || ([](b))))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic univ-branch very-weak --BODY-- State: 0 ""(F(a) && G(!((a)) || G(b)))"" [!0] 1&3 [0&1] 1&2 State: 1 ""G(!((a)) || G(b))"" [!0] 1 [0&1] 1&2 State: 2 ""G(b)"" [1] 2 State: 3 ""F(a)"" {0} [0] 4 [!0] 3 State: 4 ""t"" [t] 4 --END--"
