"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"X((a) & (F(b)))","ltl3tela-D1","ok",0,0.00573394,4,6,14,1,4,0,0,0
"(((a) R ((b) & (c))) & (X(G((a) U (!(c)))))) | (((!(a)) U ((!(b)) | (!(c)))) & (X(F((!(a)) R (c)))))","rabinizer4","ok",0,0.687527,6,15,45,2,6,0,0,0
"(((a) R ((b) & (c))) & (X(G((a) U (!(c)))))) | (((!(a)) U ((!(b)) | (!(c)))) & (X(F((!(a)) R (c)))))","ltl2tgba-DG","ok",0,0.0352742,7,19,53,2,6,0,0,0
"(((a) R ((b) & (c))) & (X(G((a) U (!(c)))))) | (((!(a)) U ((!(b)) | (!(c)))) & (X(F((!(a)) R (c)))))","delag","ok",0,0.531072,6,45,45,5,6,0,0,0
"(((a) R ((b) & (c))) & (X(G((a) U (!(c)))))) | (((!(a)) U ((!(b)) | (!(c)))) & (X(F((!(a)) R (c)))))","ltl3tela-D1","ok",0,0.0196933,6,15,45,2,6,0,0,0
"(F(b)) & (F(a))","rabinizer4","ok",0,0.425894,4,9,16,2,4,0,0,1
"(F(b)) & (F(a))","ltl2tgba-DG","ok",0,0.00611773,4,9,16,1,4,0,0,1
"(F(b)) & (F(a))","delag","ok",0,0.409874,4,16,16,1,4,0,0,1
"(F(b)) & (F(a))","ltl3tela-D1","ok",0,0.00597179,4,9,16,1,4,0,0,1
"G(F(((a) & (X(X(!(a))))) | ((!(a)) & (X(X(a))))))","rabinizer4","ok",0,0.60068,6,12,12,4,1,0,0,1
"G(F(((a) & (X(X(!(a))))) | ((!(a)) & (X(X(a))))))","ltl2tgba-DG","ok",0,0.0084886,4,8,8,1,1,0,0,1
"G(F(((a) & (X(X(!(a))))) | ((!(a)) & (X(X(a))))))","delag","ok",0,0.527774,4,8,8,2,1,0,0,1
"G(F(((a) & (X(X(!(a))))) | ((!(a)) & (X(X(a))))))","ltl3tela-D1","ok",0,0.0599375,4,8,8,1,1,0,0,1
"X((G(F(a))) R ((b) | (G(c))))","rabinizer4","ok",0,0.67015,6,11,42,4,6,0,0,0
"X((G(F(a))) R ((b) | (G(c))))","ltl2tgba-DG","ok",0,0.00982027,6,12,42,4,6,0,0,0
"X((G(F(a))) R ((b) | (G(c))))","delag","ok",0,0.691266,6,42,42,2,6,0,0,0
"X((G(F(a))) R ((b) | (G(c))))","ltl3tela-D1","ok",0,0.0615177,6,12,42,2,6,0,0,0
"F(G(((a) | (F(G(b)))) M (G(!(b)))))","rabinizer4","ok",0,0.697413,1,3,4,2,1,0,0,1
"F(G(((a) | (F(G(b)))) M (G(!(b)))))","ltl2tgba-DG","ok",0,0.00923039,2,5,8,2,1,0,0,1
"F(G(((a) | (F(G(b)))) M (G(!(b)))))","delag","ok",0,0.509218,1,4,4,3,1,0,0,1
"F(G(((a) | (F(G(b)))) M (G(!(b)))))","ltl3tela-D1","ok",0,0.0674863,2,5,8,2,1,0,0,1
"((a) & (((X(!(b))) & (F((!(c)) & (d)))) | ((X(b)) & (G((c) | (!(d))))))) | ((!(a)) & (((X(!(b))) & (G((c) | (!(d))))) | ((X(b)) & (F((!(c)) & (d))))))","rabinizer4","ok",0,0.650655,8,16,104,2,8,0,0,0
"((a) & (((X(!(b))) & (F((!(c)) & (d)))) | ((X(b)) & (G((c) | (!(d))))))) | ((!(a)) & (((X(!(b))) & (G((c) | (!(d))))) | ((X(b)) & (F((!(c)) & (d))))))","ltl2tgba-DG","ok",0,0.0311267,8,16,104,1,8,0,0,0
"((a) & (((X(!(b))) & (F((!(c)) & (d)))) | ((X(b)) & (G((c) | (!(d))))))) | ((!(a)) & (((X(!(b))) & (G((c) | (!(d))))) | ((X(b)) & (F((!(c)) & (d))))))","delag","ok",0,0.691799,10,132,132,6,10,0,0,0
"((a) & (((X(!(b))) & (F((!(c)) & (d)))) | ((X(b)) & (G((c) | (!(d))))))) | ((!(a)) & (((X(!(b))) & (G((c) | (!(d))))) | ((X(b)) & (F((!(c)) & (d))))))","ltl3tela-D1","ok",0,0.0239054,8,16,104,1,8,0,0,0
"(G(a)) | (F(G(b)))","rabinizer4","ok",0,0.485642,2,5,8,3,2,0,0,1
"(G(a)) | (F(G(b)))","ltl2tgba-DG","ok",0,0.0147797,2,4,8,1,2,0,0,1
"(G(a)) | (F(G(b)))","delag","ok",0,0.402828,2,8,8,1,2,0,0,1
"(G(a)) | (F(G(b)))","ltl3tela-D1","ok",0,0.0253833,2,4,8,1,2,0,0,1
"G(((a) & (b) & (X(F(((b) & (!(c)) & (X(F(c)))) | ((!(b)) & ((c) | (X(G(!(c)))))))))) | ((!(b)) & ((!(a)) | (X(G(((b) & ((c) | (X(G(!(c)))))) | ((!(b)) & (!(c)) & (X(F(c))))))))))","rabinizer4","ok",0,0.883647,27,106,123,8,13,0,0,0
"G(((a) & (b) & (X(F(((b) & (!(c)) & (X(F(c)))) | ((!(b)) & ((c) | (X(G(!(c)))))))))) | ((!(b)) & ((!(a)) | (X(G(((b) & ((c) | (X(G(!(c)))))) | ((!(b)) & (!(c)) & (X(F(c))))))))))","ltl2tgba-DG","ok",0,0.0106447,8,30,32,5,1,0,0,0
"G(((a) & (b) & (X(F(((b) & (!(c)) & (X(F(c)))) | ((!(b)) & ((c) | (X(G(!(c)))))))))) | ((!(b)) & ((!(a)) | (X(G(((b) & ((c) | (X(G(!(c)))))) | ((!(b)) & (!(c)) & (X(F(c))))))))))","delag","ok",0,0.890199,5,20,20,9,1,0,0,0
"G(((a) & (b) & (X(F(((b) & (!(c)) & (X(F(c)))) | ((!(b)) & ((c) | (X(G(!(c)))))))))) | ((!(b)) & ((!(a)) | (X(G(((b) & ((c) | (X(G(!(c)))))) | ((!(b)) & (!(c)) & (X(F(c))))))))))","ltl3tela-D1","ok",0,0.102154,6,22,24,5,1,0,0,0
"F(((a) W (b)) | ((G(c)) R (a)))","rabinizer4","ok",0,0.55857,3,10,24,5,2,0,0,1
"F(((a) W (b)) | ((G(c)) R (a)))","ltl2tgba-DG","ok",0,0.0183128,5,18,40,2,2,0,0,1
"F(((a) W (b)) | ((G(c)) R (a)))","delag","ok",0,0.606333,3,24,24,4,2,0,0,1
"F(((a) W (b)) | ((G(c)) R (a)))","ltl3tela-D1","ok",0,0.0220886,3,10,24,2,2,0,0,1
"((a) U (b)) M ((a) R (c))","rabinizer4","ok",0,0.498914,5,13,29,2,4,0,0,0
"((a) U (b)) M ((a) R (c))","ltl2tgba-DG","ok",0,0.0215593,5,13,29,1,4,0,0,0
"((a) U (b)) M ((a) R (c))","delag","ok",0,0.565538,5,29,29,2,4,0,0,0
"((a) U (b)) M ((a) R (c))","ltl3tela-D1","ok",0,0.0227804,5,13,29,1,4,0,0,0
"(G(a)) | ((b) U (G((!(c)) | ((d) M (c)))))","rabinizer4","ok",0,0.669579,9,37,124,4,5,0,0,0
"(G(a)) | ((b) U (G((!(c)) | ((d) M (c)))))","ltl2tgba-DG","ok",0,0.0351248,11,50,156,2,8,0,0,0
"(G(a)) | ((b) U (G((!(c)) | ((d) M (c)))))","delag","ok",0,0.782338,9,124,124,5,5,0,0,0
"(G(a)) | ((b) U (G((!(c)) | ((d) M (c)))))","ltl3tela-D1","ok",0,0.0303416,9,34,144,4,6,0,0,1
"(X(a)) & ((F(b)) R (!(a)))","rabinizer4","ok",0,0.441149,5,8,14,2,5,0,0,0
"(X(a)) & ((F(b)) R (!(a)))","ltl2tgba-DG","ok",0,0.00652928,5,8,14,1,5,0,0,0
"(X(a)) & ((F(b)) R (!(a)))","delag","ok",0,0.405667,5,14,14,3,5,0,0,0
"(X(a)) & ((F(b)) R (!(a)))","ltl3tela-D1","ok",0,0.0225959,5,8,14,1,5,0,0,0
"G((a) | (F(b)))","rabinizer4","ok",0,0.444771,2,4,8,2,1,0,0,1
"G((a) | (F(b)))","ltl2tgba-DG","ok",0,0.00662957,2,4,8,1,1,0,0,1
"G((a) | (F(b)))","delag","ok",0,0.555336,2,8,8,4,1,0,0,1
"G((a) | (F(b)))","ltl3tela-D1","ok",0,0.0225092,2,4,8,1,1,0,0,1
"F((((!(a)) | (b)) & ((c) | ((F(d)) & (F(!(a)))) | (G((a) & (!(d)))))) | ((a) & (!(b)) & (!(c)) & (((G(a)) & (F(d))) | ((G(!(d))) & (F(!(a)))))))","rabinizer4","ok",0,0.752004,19,81,304,5,16,0,0,1
"F((((!(a)) | (b)) & ((c) | ((F(d)) & (F(!(a)))) | (G((a) & (!(d)))))) | ((a) & (!(b)) & (!(c)) & (((G(a)) & (F(d))) | ((G(!(d))) & (F(!(a)))))))","ltl2tgba-DG","ok",0,0.0521868,19,81,304,2,16,0,0,1
"F((((!(a)) | (b)) & ((c) | ((F(d)) & (F(!(a)))) | (G((a) & (!(d)))))) | ((a) & (!(b)) & (!(c)) & (((G(a)) & (F(d))) | ((G(!(d))) & (F(!(a)))))))","delag","ok",0,0.927936,30,480,480,8,16,0,0,1
"F((((!(a)) | (b)) & ((c) | ((F(d)) & (F(!(a)))) | (G((a) & (!(d)))))) | ((a) & (!(b)) & (!(c)) & (((G(a)) & (F(d))) | ((G(!(d))) & (F(!(a)))))))","ltl3tela-D1","ok",0,0.0933294,11,39,176,1,8,0,0,1
"F(((G(!(a))) & ((!(b)) U (X(c)))) | ((F(a)) & ((b) R (X(!(c))))))","rabinizer4","ok",0,0.721274,20,103,160,5,6,0,0,1
"F(((G(!(a))) & ((!(b)) U (X(c)))) | ((F(a)) & ((b) R (X(!(c))))))","ltl2tgba-DG","ok",0,0.010771,12,56,96,2,5,0,0,1
"F(((G(!(a))) & ((!(b)) U (X(c)))) | ((F(a)) & ((b) R (X(!(c))))))","delag","ok",0,0.80161,22,176,176,4,5,0,0,1
"F(((G(!(a))) & ((!(b)) U (X(c)))) | ((F(a)) & ((b) R (X(!(c))))))","ltl3tela-D1","ok",0,0.0746631,12,56,96,2,5,0,0,1
"((G(F(a))) & ((b) | (X(b)))) | ((!(b)) & (X((!(b)) & (F(G(!(a)))))))","rabinizer4","ok",0,0.63668,4,8,16,2,4,0,0,1
"((G(F(a))) & ((b) | (X(b)))) | ((!(b)) & (X((!(b)) & (F(G(!(a)))))))","ltl2tgba-DG","ok",0,0.0107761,5,11,20,2,4,0,0,1
"((G(F(a))) & ((b) | (X(b)))) | ((!(b)) & (X((!(b)) & (F(G(!(a)))))))","delag","ok",0,0.511903,4,16,16,4,4,0,0,1
"((G(F(a))) & ((b) | (X(b)))) | ((!(b)) & (X((!(b)) & (F(G(!(a)))))))","ltl3tela-D1","ok",0,0.0188946,4,8,16,2,4,0,0,1
"(!(a)) | ((!(b)) & (!(c))) | ((b) & (c)) | (G(a))","rabinizer4","ok",0,0.446316,3,4,20,1,3,0,0,0
"(!(a)) | ((!(b)) & (!(c))) | ((b) & (c)) | (G(a))","ltl2tgba-DG","ok",0,0.00679102,3,4,20,1,3,0,0,0
"(!(a)) | ((!(b)) & (!(c))) | ((b) & (c)) | (G(a))","delag","ok",0,0.432841,3,20,20,1,3,0,0,0
"(!(a)) | ((!(b)) & (!(c))) | ((b) & (c)) | (G(a))","ltl3tela-D1","ok",0,0.0196021,3,4,20,0,3,0,0,0
"X(((a) & (G(b))) | (F(!(a))))","rabinizer4","ok",0,0.552214,4,7,16,2,4,0,0,1
"X(((a) & (G(b))) | (F(!(a))))","ltl2tgba-DG","ok",0,0.0145574,4,7,16,1,4,0,0,1
"X(((a) & (G(b))) | (F(!(a))))","delag","ok",0,0.583749,4,16,16,2,4,0,0,1
"X(((a) & (G(b))) | (F(!(a))))","ltl3tela-D1","ok",0,0.00746307,4,7,16,1,4,0,0,1
"(((((a) & (b)) | ((!(a)) & (!(b)))) & ((!(c)) U (!(a)))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & ((c) R (a)))) U (b)","rabinizer4","ok",0,0.691441,4,10,24,1,3,0,0,0
"(((((a) & (b)) | ((!(a)) & (!(b)))) & ((!(c)) U (!(a)))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & ((c) R (a)))) U (b)","ltl2tgba-DG","ok",0,0.023911,4,10,24,1,3,0,0,0
"(((((a) & (b)) | ((!(a)) & (!(b)))) & ((!(c)) U (!(a)))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & ((c) R (a)))) U (b)","delag","ok",0,0.743035,4,24,24,2,3,0,0,0
"(((((a) & (b)) | ((!(a)) & (!(b)))) & ((!(c)) U (!(a)))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & ((c) R (a)))) U (b)","ltl3tela-D1","ok",0,0.0354913,4,10,24,1,3,0,0,0
"(X(a)) & ((((!(a)) | (b) | (!(c))) & ((!(c)) R (!(d)))) | ((a) & (!(b)) & (c) & ((c) U (d))))","rabinizer4","ok",0,0.697156,7,13,63,2,7,0,0,0
"(X(a)) & ((((!(a)) | (b) | (!(c))) & ((!(c)) R (!(d)))) | ((a) & (!(b)) & (c) & ((c) U (d))))","ltl2tgba-DG","ok",0,0.00799207,7,13,63,1,7,0,0,0
"(X(a)) & ((((!(a)) | (b) | (!(c))) & ((!(c)) R (!(d)))) | ((a) & (!(b)) & (c) & ((c) U (d))))","delag","ok",0,0.499105,7,63,63,3,7,0,0,0
"(X(a)) & ((((!(a)) | (b) | (!(c))) & ((!(c)) R (!(d)))) | ((a) & (!(b)) & (c) & ((c) U (d))))","ltl3tela-D1","ok",0,0.0126811,7,13,63,1,7,0,0,0
"((X(G(a))) & ((a) R (b))) M ((c) M (X(G(a))))","rabinizer4","ok",0,0.665238,6,16,28,1,6,0,0,0
"((X(G(a))) & ((a) R (b))) M ((c) M (X(G(a))))","ltl2tgba-DG","ok",0,0.0249562,5,12,24,1,5,0,0,0
"((X(G(a))) & ((a) R (b))) M ((c) M (X(G(a))))","delag","ok",0,0.722645,6,28,28,2,6,0,0,0
"((X(G(a))) & ((a) R (b))) M ((c) M (X(G(a))))","ltl3tela-D1","ok",0,0.0700995,5,12,24,1,5,0,0,0
"((a) | (X(b))) & (((!(c)) & (!(d)) & (F(!(e)))) | ((c) & ((d) | (G(e)))))","rabinizer4","ok",0,0.681762,7,14,140,2,7,0,0,0
"((a) | (X(b))) & (((!(c)) & (!(d)) & (F(!(e)))) | ((c) & ((d) | (G(e)))))","ltl2tgba-DG","ok",0,0.0127801,7,14,140,1,7,0,0,0
"((a) | (X(b))) & (((!(c)) & (!(d)) & (F(!(e)))) | ((c) & ((d) | (G(e)))))","delag","ok",0,0.596465,7,140,140,3,7,0,0,0
"((a) | (X(b))) & (((!(c)) & (!(d)) & (F(!(e)))) | ((c) & ((d) | (G(e)))))","ltl3tela-D1","ok",0,0.0433284,7,14,140,1,7,0,0,0
"(a) R (((b) & ((!(c)) M (!(d)))) | ((!(b)) & ((c) W (d))))","rabinizer4","ok",0,0.729277,9,31,72,6,7,0,0,0
"(a) R (((b) & ((!(c)) M (!(d)))) | ((!(b)) & ((c) W (d))))","ltl2tgba-DG","ok",0,0.0249283,6,19,56,1,4,0,0,0
"(a) R (((b) & ((!(c)) M (!(d)))) | ((!(b)) & ((c) W (d))))","delag","ok",0,0.813141,7,66,66,4,4,0,0,0
"(a) R (((b) & ((!(c)) M (!(d)))) | ((!(b)) & ((c) W (d))))","ltl3tela-D1","ok",0,0.0613914,6,19,56,1,4,0,0,0
"X((F(a)) & (G(d)) & ((b) U (c)))","rabinizer4","ok",0,0.620655,5,10,44,1,5,0,0,0
"X((F(a)) & (G(d)) & ((b) U (c)))","ltl2tgba-DG","ok",0,0.0245643,5,10,44,1,5,0,0,0
"X((F(a)) & (G(d)) & ((b) U (c)))","delag","ok",0,0.676793,5,44,44,2,5,0,0,0
"X((F(a)) & (G(d)) & ((b) U (c)))","ltl3tela-D1","ok",0,0.0380747,5,10,44,1,5,0,0,0
"X((a) | (X((G(a)) | (X(X(F(b)))))))","rabinizer4","ok",0,0.671387,8,14,32,2,8,0,0,1
"X((a) | (X((G(a)) | (X(X(F(b)))))))","ltl2tgba-DG","ok",0,0.0069989,8,14,32,1,8,0,0,1
"X((a) | (X((G(a)) | (X(X(F(b)))))))","delag","ok",0,0.680255,8,32,32,2,8,0,0,1
"X((a) | (X((G(a)) | (X(X(F(b)))))))","ltl3tela-D1","ok",0,0.0108888,8,14,32,1,8,0,0,1
"(F(a)) R (b)","rabinizer4","ok",0,0.453208,4,8,14,2,4,0,0,0
"(F(a)) R (b)","ltl2tgba-DG","ok",0,0.0184037,4,8,14,1,4,0,0,0
"(F(a)) R (b)","delag","ok",0,0.402148,4,14,14,2,4,0,0,0
"(F(a)) R (b)","ltl3tela-D1","ok",0,0.0193093,4,8,14,1,4,0,0,0
"(G(a)) | ((F(b)) W ((F(c)) R (d)))","rabinizer4","ok",0,0.597061,13,64,208,6,9,0,0,1
"(G(a)) | ((F(b)) W ((F(c)) R (d)))","ltl2tgba-DG","ok",0,0.0301115,18,99,288,3,12,0,0,1
"(G(a)) | ((F(b)) W ((F(c)) R (d)))","delag","ok",0,0.640081,14,224,224,5,10,0,0,1
"(G(a)) | ((F(b)) W ((F(c)) R (d)))","ltl3tela-D1","ok",0,0.0377841,13,61,208,2,9,0,0,1
"G((a) | (X((b) R (c))))","rabinizer4","ok",0,0.478774,2,7,12,6,1,0,0,0
"G((a) | (X((b) R (c))))","ltl2tgba-DG","ok",0,0.00663826,2,4,12,1,1,0,0,0
"G((a) | (X((b) R (c))))","delag","ok",0,0.431792,2,12,12,1,1,0,0,0
"G((a) | (X((b) R (c))))","ltl3tela-D1","ok",0,0.0202737,2,4,12,0,1,0,0,0
"(a) & (X((b) R (((!(a)) & (!(c))) | ((a) & (c)))))","rabinizer4","ok",0,0.719609,3,4,16,1,3,0,0,0
"(a) & (X((b) R (((!(a)) & (!(c))) | ((a) & (c)))))","ltl2tgba-DG","ok",0,0.0112766,3,4,16,1,3,0,0,0
"(a) & (X((b) R (((!(a)) & (!(c))) | ((a) & (c)))))","delag","ok",0,0.535916,3,16,16,1,3,0,0,0
"(a) & (X((b) R (((!(a)) & (!(c))) | ((a) & (c)))))","ltl3tela-D1","ok",0,0.0062516,3,4,16,0,3,0,0,0
"F(((a) & (G(((!(b)) & (!(c))) | ((b) & (c))))) | ((!(a)) & (F(((!(b)) & (c)) | ((b) & (!(c)))))))","rabinizer4","ok",0,0.680936,5,14,40,1,4,0,0,1
"F(((a) & (G(((!(b)) & (!(c))) | ((b) & (c))))) | ((!(a)) & (F(((!(b)) & (c)) | ((b) & (!(c)))))))","ltl2tgba-DG","ok",0,0.00965539,5,14,40,2,4,0,0,1
"F(((a) & (G(((!(b)) & (!(c))) | ((b) & (c))))) | ((!(a)) & (F(((!(b)) & (c)) | ((b) & (!(c)))))))","delag","ok",0,0.702452,5,40,40,3,4,0,0,1
"F(((a) & (G(((!(b)) & (!(c))) | ((b) & (c))))) | ((!(a)) & (F(((!(b)) & (c)) | ((b) & (!(c)))))))","ltl3tela-D1","ok",0,0.0166033,4,10,32,1,3,0,0,1
"X((a) | ((b) & (G(!(a)))))","rabinizer4","ok",0,0.575025,4,5,13,1,4,0,0,0
"X((a) | ((b) & (G(!(a)))))","ltl2tgba-DG","ok",0,0.00672397,4,5,13,1,4,0,0,0
"X((a) | ((b) & (G(!(a)))))","delag","ok",0,0.449465,4,13,13,1,4,0,0,0
"X((a) | ((b) & (G(!(a)))))","ltl3tela-D1","ok",0,0.00598626,4,5,13,0,4,0,0,0
"((a) & (((((!(b)) & (!(c))) | ((b) & (c))) W (!(d))) | ((!(b)) & (X(X(F(!(b)))))))) | ((!(a)) & ((((!(b)) & (c)) | ((b) & (!(c)))) M (d)) & ((b) | (X(X(G(b))))))","rabinizer4","ok",0,0.667311,12,27,147,2,12,0,0,0
"((a) & (((((!(b)) & (!(c))) | ((b) & (c))) W (!(d))) | ((!(b)) & (X(X(F(!(b)))))))) | ((!(a)) & ((((!(b)) & (c)) | ((b) & (!(c)))) M (d)) & ((b) | (X(X(G(b))))))","ltl2tgba-DG","ok",0,0.00980884,12,27,147,1,12,0,0,0
"((a) & (((((!(b)) & (!(c))) | ((b) & (c))) W (!(d))) | ((!(b)) & (X(X(F(!(b)))))))) | ((!(a)) & ((((!(b)) & (c)) | ((b) & (!(c)))) M (d)) & ((b) | (X(X(G(b))))))","delag","ok",0,0.660587,12,147,147,5,12,0,0,0
"((a) & (((((!(b)) & (!(c))) | ((b) & (c))) W (!(d))) | ((!(b)) & (X(X(F(!(b)))))))) | ((!(a)) & ((((!(b)) & (c)) | ((b) & (!(c)))) M (d)) & ((b) | (X(X(G(b))))))","ltl3tela-D1","ok",0,0.0240137,12,27,147,1,12,0,0,0
"(a) M ((((b) R (X(c))) & ((X(b)) M (F(c)))) | (((X(!(b))) W (G(!(c)))) & ((!(b)) U (X(!(c))))))","rabinizer4","ok",0,0.749639,46,167,254,4,30,0,0,0
"(a) M ((((b) R (X(c))) & ((X(b)) M (F(c)))) | (((X(!(b))) W (G(!(c)))) & ((!(b)) U (X(!(c))))))","ltl2tgba-DG","ok",0,0.0404411,26,96,154,1,21,0,0,0
"(a) M ((((b) R (X(c))) & ((X(b)) M (F(c)))) | (((X(!(b))) W (G(!(c)))) & ((!(b)) U (X(!(c))))))","delag","ok",0,1.03558,29,168,168,2,21,0,0,0
"(a) M ((((b) R (X(c))) & ((X(b)) M (F(c)))) | (((X(!(b))) W (G(!(c)))) & ((!(b)) U (X(!(c))))))","ltl3tela-D1","ok",0,1.21329,26,96,154,1,21,0,0,0
"((a) W (b)) R (F(a))","rabinizer4","ok",0,0.438664,4,10,16,4,3,0,0,1
"((a) W (b)) R (F(a))","ltl2tgba-DG","ok",0,0.0071031,4,10,16,2,3,0,0,1
"((a) W (b)) R (F(a))","delag","ok",0,0.531818,4,16,16,2,3,0,0,1
"((a) W (b)) R (F(a))","ltl3tela-D1","ok",0,0.0356511,4,10,16,1,3,0,0,1
"X(X((X((a) & (b))) & ((F((!(a)) & (b))) W (c))))","rabinizer4","ok",0,0.713434,10,20,62,2,9,0,0,0
"X(X((X((a) & (b))) & ((F((!(a)) & (b))) W (c))))","ltl2tgba-DG","ok",0,0.00874175,10,20,62,1,9,0,0,0
"X(X((X((a) & (b))) & ((F((!(a)) & (b))) W (c))))","delag","ok",0,0.704154,10,62,62,2,9,0,0,0
"X(X((X((a) & (b))) & ((F((!(a)) & (b))) W (c))))","ltl3tela-D1","ok",0,0.0187146,10,20,62,1,9,0,0,0
"(a) | ((!(b)) & (X(c))) | ((b) & (X(!(c))))","rabinizer4","ok",0,0.426969,4,6,24,1,4,0,0,0
"(a) | ((!(b)) & (X(c))) | ((b) & (X(!(c))))","ltl2tgba-DG","ok",0,0.0215765,4,6,24,1,4,0,0,0
"(a) | ((!(b)) & (X(c))) | ((b) & (X(!(c))))","delag","ok",0,0.440706,4,24,24,1,4,0,0,0
"(a) | ((!(b)) & (X(c))) | ((b) & (X(!(c))))","ltl3tela-D1","ok",0,0.00715665,4,6,24,0,4,0,0,0
"((a) & (b)) M (F(b))","rabinizer4","ok",0,0.419925,2,3,8,2,2,0,0,1
"((a) & (b)) M (F(b))","ltl2tgba-DG","ok",0,0.00632748,2,3,8,1,2,0,0,1
"((a) & (b)) M (F(b))","delag","ok",0,0.399347,2,8,8,1,2,0,0,1
"((a) & (b)) M (F(b))","ltl3tela-D1","ok",0,0.0044107,2,3,8,1,2,0,0,1
"(a) | ((b) M (F(c)))","rabinizer4","ok",0,0.420055,4,9,32,2,4,0,0,1
"(a) | ((b) M (F(c)))","ltl2tgba-DG","ok",0,0.00645553,4,9,32,1,4,0,0,1
"(a) | ((b) M (F(c)))","delag","ok",0,0.424815,4,32,32,1,4,0,0,1
"(a) | ((b) M (F(c)))","ltl3tela-D1","ok",0,0.00641265,4,9,32,1,4,0,0,1
"((a) & ((G(!(b))) U (G((a) | (!(c)))))) | ((!(a)) & ((F(b)) R (F((!(a)) & (c)))))","rabinizer4","ok",0,0.675225,8,22,57,2,8,0,0,0
"((a) & ((G(!(b))) U (G((a) | (!(c)))))) | ((!(a)) & ((F(b)) R (F((!(a)) & (c)))))","ltl2tgba-DG","ok",0,0.0192711,9,24,61,2,8,0,0,0
"((a) & ((G(!(b))) U (G((a) | (!(c)))))) | ((!(a)) & ((F(b)) R (F((!(a)) & (c)))))","delag","ok",0,0.530424,8,57,57,5,8,0,0,0
"((a) & ((G(!(b))) U (G((a) | (!(c)))))) | ((!(a)) & ((F(b)) R (F((!(a)) & (c)))))","ltl3tela-D1","ok",0,0.0322859,8,22,57,2,8,0,0,0
"(a) & ((b) U (c))","rabinizer4","ok",0,0.421156,3,5,17,2,3,0,0,0
"(a) & ((b) U (c))","ltl2tgba-DG","ok",0,0.0138539,3,5,17,1,3,0,0,0
"(a) & ((b) U (c))","delag","ok",0,0.40412,3,17,17,1,3,0,0,0
"(a) & ((b) U (c))","ltl3tela-D1","ok",0,0.01693,3,5,17,1,3,0,0,0
"(a) W ((b) W ((c) & ((b) | (d))))","rabinizer4","ok",0,0.523644,3,7,39,3,3,0,0,0
"(a) W ((b) W ((c) & ((b) | (d))))","ltl2tgba-DG","ok",0,0.0225613,3,6,39,1,3,0,0,0
"(a) W ((b) W ((c) & ((b) | (d))))","delag","ok",0,0.428198,3,39,39,1,3,0,0,0
"(a) W ((b) W ((c) & ((b) | (d))))","ltl3tela-D1","ok",0,0.0275039,3,6,39,0,3,0,0,0
"X(G((a) & ((G(b)) | (F(c)))))","rabinizer4","ok",0,0.704172,3,8,16,3,2,0,0,0
"X(G((a) & ((G(b)) | (F(c)))))","ltl2tgba-DG","ok",0,0.0267125,4,10,20,3,2,0,0,0
"X(G((a) & ((G(b)) | (F(c)))))","delag","ok",0,0.707176,3,16,16,4,2,0,0,0
"X(G((a) & ((G(b)) | (F(c)))))","ltl3tela-D1","ok",0,0.0132461,4,8,32,2,3,0,0,1
"X(G((a) | (X(b))))","rabinizer4","ok",0,0.461614,3,5,10,1,2,0,0,0
"X(G((a) | (X(b))))","ltl2tgba-DG","ok",0,0.0064565,3,5,10,1,2,0,0,0
"X(G((a) | (X(b))))","delag","ok",0,0.429482,3,10,10,1,2,0,0,0
"X(G((a) | (X(b))))","ltl3tela-D1","ok",0,0.0174769,3,5,10,0,2,0,0,0
"(((X(a)) | ((b) W (a))) & (((c) & (F(G(d)))) | ((!(c)) & (G(F(!(d))))))) | ((X(!(a))) & ((!(b)) M (!(a))) & (((c) & (G(F(!(d))))) | ((!(c)) & (F(G(d))))))","rabinizer4","ok",0,0.713971,7,22,112,2,7,0,0,1
"(((X(a)) | ((b) W (a))) & (((c) & (F(G(d)))) | ((!(c)) & (G(F(!(d))))))) | ((X(!(a))) & ((!(b)) M (!(a))) & (((c) & (G(F(!(d))))) | ((!(c)) & (F(G(d))))))","ltl2tgba-DG","ok",0,0.0448341,9,35,144,2,7,0,0,1
"(((X(a)) | ((b) W (a))) & (((c) & (F(G(d)))) | ((!(c)) & (G(F(!(d))))))) | ((X(!(a))) & ((!(b)) M (!(a))) & (((c) & (G(F(!(d))))) | ((!(c)) & (F(G(d))))))","delag","ok",0,0.567633,9,144,144,10,9,0,0,1
"(((X(a)) | ((b) W (a))) & (((c) & (F(G(d)))) | ((!(c)) & (G(F(!(d))))))) | ((X(!(a))) & ((!(b)) M (!(a))) & (((c) & (G(F(!(d))))) | ((!(c)) & (F(G(d))))))","ltl3tela-D1","ok",0,0.0685187,9,35,144,2,7,0,0,1
"(a) & (b) & ((F(c)) | ((a) & (X((a) W (d)))))","rabinizer4","ok",0,0.540467,4,8,52,2,4,0,0,0
"(a) & (b) & ((F(c)) | ((a) & (X((a) W (d)))))","ltl2tgba-DG","ok",0,0.00740204,4,8,52,1,4,0,0,0
