"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"(F((p) & (X((p) & (X((p) & (X((p) & (X(p)))))))))) & (F((q) & (X((q) & (X((q) & (X((q) & (X(q))))))))))","ltl2tgba-G","ok",0,0.0134527,36,121,144,1,4,0,0,1
"(F((p) & (X((p) & (X((p) & (X((p) & (X(p)))))))))) & (F((q) & (X((q) & (X((q) & (X((q) & (X(q))))))))))","ltl2tgba","ok",0,0.0139224,36,121,144,1,4,0,0,1
"(F((p) & (X((p) & (X((p) & (X((p) & (X(p)))))))))) & (F((q) & (X((q) & (X((q) & (X((q) & (X(q))))))))))","ltl3tela","ok",0,0.0471771,36,121,144,1,4,0,0,1
"(F((p) & (X(p)) & (X(X(p))))) & (F((q) & (X(q)) & (X(X(q)))))","ltl3ba","ok",0,0.00925792,16,25,49,2,16,7,1,0
"(F((p) & (X(p)) & (X(X(p))))) & (F((q) & (X(q)) & (X(X(q)))))","ltl2tgba-G","ok",0,0.0109282,16,49,64,1,4,0,0,1
"(F((p) & (X(p)) & (X(X(p))))) & (F((q) & (X(q)) & (X(X(q)))))","ltl2tgba","ok",0,0.00997677,16,49,64,1,4,0,0,1
"(F((p) & (X(p)) & (X(X(p))))) & (F((q) & (X(q)) & (X(X(q)))))","ltl3tela","ok",0,0.0181735,16,49,64,1,4,0,0,1
"(F((p) & (X(p)) & (X(X(p))) & (X(X(X(p)))))) & (F((q) & (X(q)) & (X(X(q))) & (X(X(X(q))))))","ltl3ba","ok",0,0.0097499,25,36,64,2,25,9,1,0
"(F((p) & (X(p)) & (X(X(p))) & (X(X(X(p)))))) & (F((q) & (X(q)) & (X(X(q))) & (X(X(X(q))))))","ltl2tgba-G","ok",0,0.0120507,25,81,100,1,4,0,0,1
"(F((p) & (X(p)) & (X(X(p))) & (X(X(X(p)))))) & (F((q) & (X(q)) & (X(X(q))) & (X(X(X(q))))))","ltl2tgba","ok",0,0.0122751,25,81,100,1,4,0,0,1
"(F((p) & (X(p)) & (X(X(p))) & (X(X(X(p)))))) & (F((q) & (X(q)) & (X(X(q))) & (X(X(X(q))))))","ltl3tela","ok",0,0.0295393,25,81,100,1,4,0,0,1
"(F((p) & (X(p)) & (X(X(p))) & (X(X(X(p)))) & (X(X(X(X(p))))))) & (F((q) & (X(q)) & (X(X(q))) & (X(X(X(q)))) & (X(X(X(X(q)))))))","ltl3ba","ok",0,0.00956365,36,49,81,2,36,11,1,0
"(F((p) & (X(p)) & (X(X(p))) & (X(X(X(p)))) & (X(X(X(X(p))))))) & (F((q) & (X(q)) & (X(X(q))) & (X(X(X(q)))) & (X(X(X(X(q)))))))","ltl2tgba-G","ok",0,0.0148018,36,121,144,1,4,0,0,1
"(F((p) & (X(p)) & (X(X(p))) & (X(X(X(p)))) & (X(X(X(X(p))))))) & (F((q) & (X(q)) & (X(X(q))) & (X(X(X(q)))) & (X(X(X(X(q)))))))","ltl2tgba","ok",0,0.0149813,36,121,144,1,4,0,0,1
