"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"(((!(a)) | (G(b))) & (((c) & (((!(a)) & (F(d))) | ((a) & (G(!(d)))))) | ((!(c)) & (((a) & (F(d))) | ((!(a)) & (G(!(d)))))))) | ((a) & (F(!(b))) & (((c) & (((a) & (F(d))) | ((!(a)) & (G(!(d)))))) | ((!(c)) & (((!(a)) & (F(d))) | ((a) & (G(!(d))))))))","ltl2tgba-G","ok",0,0.0108425,8,21,105,1,8,0,0,0
"(((!(a)) | (G(b))) & (((c) & (((!(a)) & (F(d))) | ((a) & (G(!(d)))))) | ((!(c)) & (((a) & (F(d))) | ((!(a)) & (G(!(d)))))))) | ((a) & (F(!(b))) & (((c) & (((a) & (F(d))) | ((!(a)) & (G(!(d)))))) | ((!(c)) & (((!(a)) & (F(d))) | ((a) & (G(!(d))))))))","ltl2tgba","ok",0,0.0105562,8,21,105,1,8,0,0,0
"(((!(a)) | (G(b))) & (((c) & (((!(a)) & (F(d))) | ((a) & (G(!(d)))))) | ((!(c)) & (((a) & (F(d))) | ((!(a)) & (G(!(d)))))))) | ((a) & (F(!(b))) & (((c) & (((a) & (F(d))) | ((!(a)) & (G(!(d)))))) | ((!(c)) & (((!(a)) & (F(d))) | ((a) & (G(!(d))))))))","ltl3tela","ok",0,0.0375372,8,21,105,1,8,0,0,0
"((F(a)) & (X(((!(a)) & (!(b)) & (c)) | (G(d))))) | ((G(!(a))) & (X(((a) | (b) | (!(c))) & (F(!(d))))))","ltl3ba","ok",0,0.00959804,10,19,112,2,10,1,1,0
"((F(a)) & (X(((!(a)) & (!(b)) & (c)) | (G(d))))) | ((G(!(a))) & (X(((a) | (b) | (!(c))) & (F(!(d))))))","ltl2tgba-G","ok",0,0.00922372,8,16,97,1,8,0,0,0
"((F(a)) & (X(((!(a)) & (!(b)) & (c)) | (G(d))))) | ((G(!(a))) & (X(((a) | (b) | (!(c))) & (F(!(d))))))","ltl2tgba","ok",0,0.00970773,8,16,97,1,8,0,0,0
"((F(a)) & (X(((!(a)) & (!(b)) & (c)) | (G(d))))) | ((G(!(a))) & (X(((a) | (b) | (!(c))) & (F(!(d))))))","ltl3tela","ok",0,0.0285826,8,16,97,1,8,0,0,0
"(((X(a)) & ((!(b)) | (G((!(c)) & (!(d)))))) | ((b) & (X(!(a))) & (F((c) | (d))))) W (F(c))","ltl3ba","ok",0,0.00974082,9,39,126,2,6,5,1,0
"(((X(a)) & ((!(b)) | (G((!(c)) & (!(d)))))) | ((b) & (X(!(a))) & (F((c) | (d))))) W (F(c))","ltl2tgba-G","ok",0,0.00997483,8,30,94,1,5,3,1,0
"(((X(a)) & ((!(b)) | (G((!(c)) & (!(d)))))) | ((b) & (X(!(a))) & (F((c) | (d))))) W (F(c))","ltl2tgba","ok",0,0.0104942,8,30,94,1,5,3,1,0
"(((X(a)) & ((!(b)) | (G((!(c)) & (!(d)))))) | ((b) & (X(!(a))) & (F((c) | (d))))) W (F(c))","ltl3tela","ok",0,0.0375054,8,30,94,1,5,3,1,0
"G(((a) & (b)) M (X((((G(!(b))) U (!(c))) & ((d) R (b))) | (((F(b)) R (c)) & ((!(d)) U (!(b)))))))","ltl3ba","ok",0,0.0100241,5,25,54,3,2,2,1,0
"G(((a) & (b)) M (X((((G(!(b))) U (!(c))) & ((d) R (b))) | (((F(b)) R (c)) & ((!(d)) U (!(b)))))))","ltl2tgba-G","ok",0,0.00885906,4,14,36,2,2,0,0,0
"G(((a) & (b)) M (X((((G(!(b))) U (!(c))) & ((d) R (b))) | (((F(b)) R (c)) & ((!(d)) U (!(b)))))))","ltl2tgba","ok",0,0.00951636,4,14,36,2,2,0,0,0
"G(((a) & (b)) M (X((((G(!(b))) U (!(c))) & ((d) R (b))) | (((F(b)) R (c)) & ((!(d)) U (!(b)))))))","ltl3tela","ok",0,0.0361598,3,10,48,2,2,3,1,0
"X((a) M (G(((b) M (X(b))) M (F(c)))))","ltl3ba","ok",0,0.00911128,8,26,78,4,3,6,1,0
"X((a) M (G(((b) M (X(b))) M (F(c)))))","ltl2tgba-G","ok",0,0.00896827,5,17,48,3,3,3,1,0
"X((a) M (G(((b) M (X(b))) M (F(c)))))","ltl2tgba","ok",0,0.0121086,5,17,48,3,3,3,1,0
"X((a) M (G(((b) M (X(b))) M (F(c)))))","ltl3tela","ok",0,0.020266,4,12,32,2,3,0,0,1
"(F(((a) W ((!(b)) W (c))) R (b))) U ((d) U (c))","ltl3ba","ok",0,0.0104779,18,72,276,3,17,13,1,0
"(F(((a) W ((!(b)) W (c))) R (b))) U ((d) U (c))","ltl2tgba-G","ok",0,0.0113528,11,31,140,1,11,4,1,0
"(F(((a) W ((!(b)) W (c))) R (b))) U ((d) U (c))","ltl2tgba","ok",0,0.0118377,11,31,140,1,11,4,1,0
"(F(((a) W ((!(b)) W (c))) R (b))) U ((d) U (c))","ltl3tela","ok",0,0.0597498,10,28,130,2,10,3,1,0
"X(((G(a)) & ((G((b) & (!(c)))) M (!(d)))) | ((F(!(a))) & ((F((!(b)) | (c))) W (d))))","ltl3ba","ok",0,0.010637,12,42,172,3,10,2,1,0
"X(((G(a)) & ((G((b) & (!(c)))) M (!(d)))) | ((F(!(a))) & ((F((!(b)) | (c))) W (d))))","ltl2tgba-G","ok",0,0.0139921,12,42,172,1,10,2,1,0
"X(((G(a)) & ((G((b) & (!(c)))) M (!(d)))) | ((F(!(a))) & ((F((!(b)) | (c))) W (d))))","ltl2tgba","ok",0,0.0114713,12,42,172,1,10,2,1,0
"X(((G(a)) & ((G((b) & (!(c)))) M (!(d)))) | ((F(!(a))) & ((F((!(b)) | (c))) W (d))))","ltl3tela","ok",0,0.0579389,11,35,167,1,9,2,1,0
"F(G(((((!(a)) & (b)) | ((a) & (!(b)))) & ((!(b)) U (!(a)))) | ((((a) & (b)) | ((!(a)) & (!(b)))) & ((b) R (a)))))","ltl3ba","ok",0,0.00925933,3,7,12,2,2,1,1,0
"F(G(((((!(a)) & (b)) | ((a) & (!(b)))) & ((!(b)) U (!(a)))) | ((((a) & (b)) | ((!(a)) & (!(b)))) & ((b) R (a)))))","ltl2tgba-G","ok",0,0.0070648,3,6,11,1,2,1,1,0
"F(G(((((!(a)) & (b)) | ((a) & (!(b)))) & ((!(b)) U (!(a)))) | ((((a) & (b)) | ((!(a)) & (!(b)))) & ((b) R (a)))))","ltl2tgba","ok",0,0.00699292,3,6,11,1,2,1,1,0
"F(G(((((!(a)) & (b)) | ((a) & (!(b)))) & ((!(b)) U (!(a)))) | ((((a) & (b)) | ((!(a)) & (!(b)))) & ((b) R (a)))))","ltl3tela","ok",0,0.0125532,2,6,8,2,1,1,1,0
"((a) | (G(b))) W (b)","ltl3ba","ok",0,0.00986678,2,3,7,0,2,0,0,0
"((a) | (G(b))) W (b)","ltl2tgba-G","ok",0,0.00664519,2,3,7,1,2,0,0,0
"((a) | (G(b))) W (b)","ltl2tgba","ok",0,0.00626172,2,3,7,1,2,0,0,0
"((a) | (G(b))) W (b)","ltl3tela","ok",0,0.00482556,2,3,7,0,2,0,0,0
"(((X(!(a))) & (((!(b)) & (c)) | ((b) & (!(c))) | (X(c)))) | ((((!(b)) & (!(c))) | ((b) & (c))) & (X((a) & (!(c)))))) M ((F(!(a))) U (d))","ltl3ba","ok",0,0.010123,14,50,184,3,12,2,1,0
"(((X(!(a))) & (((!(b)) & (c)) | ((b) & (!(c))) | (X(c)))) | ((((!(b)) & (!(c))) | ((b) & (c))) & (X((a) & (!(c)))))) M ((F(!(a))) U (d))","ltl2tgba-G","ok",0,0.0117927,13,76,208,1,5,0,0,1
"(((X(!(a))) & (((!(b)) & (c)) | ((b) & (!(c))) | (X(c)))) | ((((!(b)) & (!(c))) | ((b) & (c))) & (X((a) & (!(c)))))) M ((F(!(a))) U (d))","ltl2tgba","ok",0,0.0157435,13,76,208,1,5,0,0,1
"(((X(!(a))) & (((!(b)) & (c)) | ((b) & (!(c))) | (X(c)))) | ((((!(b)) & (!(c))) | ((b) & (c))) & (X((a) & (!(c)))))) M ((F(!(a))) U (d))","ltl3tela","ok",0,0.0685711,13,76,208,1,5,0,0,1
"G((a) U (b))","ltl3ba","ok",0,0.0114757,1,2,3,1,1,0,0,0
"G((a) U (b))","ltl2tgba-G","ok",0,0.00670074,1,2,3,1,1,0,0,0
"G((a) U (b))","ltl2tgba","ok",0,0.00687874,1,2,3,1,1,0,0,0
"G((a) U (b))","ltl3tela","ok",0,0.00600007,1,2,3,1,1,0,0,0
"((a) & (X(b))) | (X(((a) | (F(c))) & ((!(c)) W (d))))","ltl3ba","ok",0,0.00969881,7,15,100,1,7,1,1,0
"((a) & (X(b))) | (X(((a) | (F(c))) & ((!(c)) W (d))))","ltl2tgba-G","ok",0,0.00835113,7,18,98,1,7,0,0,0
"((a) & (X(b))) | (X(((a) | (F(c))) & ((!(c)) W (d))))","ltl2tgba","ok",0,0.00824605,7,18,98,1,7,0,0,0
"((a) & (X(b))) | (X(((a) | (F(c))) & ((!(c)) W (d))))","ltl3tela","ok",0,0.0153549,7,18,98,1,7,0,0,0
"((a) & ((!(b)) W (!(c)))) | ((!(a)) & ((b) M (c)))","ltl3ba","ok",0,0.0103001,4,8,23,1,4,0,0,0
"((a) & ((!(b)) W (!(c)))) | ((!(a)) & ((b) M (c)))","ltl2tgba-G","ok",0,0.00713953,4,8,23,1,4,0,0,0
"((a) & ((!(b)) W (!(c)))) | ((!(a)) & ((b) M (c)))","ltl2tgba","ok",0,0.00677021,4,8,23,1,4,0,0,0
"((a) & ((!(b)) W (!(c)))) | ((!(a)) & ((b) M (c)))","ltl3tela","ok",0,0.00863229,4,8,23,1,4,0,0,0
"(a) | ((b) & (G(F(b)))) | ((!(b)) & (F(G(!(b)))))","ltl3ba","ok",0,0.0103096,5,9,20,2,5,1,1,0
"(a) | ((b) & (G(F(b)))) | ((!(b)) & (F(G(!(b)))))","ltl2tgba-G","ok",0,0.0080743,5,10,21,1,5,2,1,0
"(a) | ((b) & (G(F(b)))) | ((!(b)) & (F(G(!(b)))))","ltl2tgba","ok",0,0.0083034,5,10,21,1,5,2,1,0
"(a) | ((b) & (G(F(b)))) | ((!(b)) & (F(G(!(b)))))","ltl3tela","ok",0,0.011928,4,8,16,3,4,0,0,1
"((!(a)) | (F(b)) | (X(G(a)))) W (c)","ltl3ba","ok",0,0.00987067,6,14,41,1,5,1,1,0
"((!(a)) | (F(b)) | (X(G(a)))) W (c)","ltl2tgba-G","ok",0,0.00861866,5,12,37,1,4,1,1,0
"((!(a)) | (F(b)) | (X(G(a)))) W (c)","ltl2tgba","ok",0,0.00847529,5,12,37,1,4,1,1,0
"((!(a)) | (F(b)) | (X(G(a)))) W (c)","ltl3tela","ok",0,0.014205,5,12,37,1,4,1,1,0
"(a) M (b)","ltl3ba","ok",0,0.010055,2,3,6,1,2,0,0,0
"(a) M (b)","ltl2tgba-G","ok",0,0.00723615,2,3,6,1,2,0,0,0
"(a) M (b)","ltl2tgba","ok",0,0.00896056,2,3,6,1,2,0,0,0
"(a) M (b)","ltl3tela","ok",0,0.00499881,2,3,6,1,2,0,0,0
"(F(a)) R (X((((b) | (c)) & (F(!(a)))) | ((!(b)) & (!(c)) & (G(a)))))","ltl3ba","ok",0,0.0113846,10,22,71,2,10,2,1,0
"(F(a)) R (X((((b) | (c)) & (F(!(a)))) | ((!(b)) & (!(c)) & (G(a)))))","ltl2tgba-G","ok",0,0.00928695,8,17,58,1,8,0,0,0
"(F(a)) R (X((((b) | (c)) & (F(!(a)))) | ((!(b)) & (!(c)) & (G(a)))))","ltl2tgba","ok",0,0.00909872,8,17,58,1,8,0,0,0
"(F(a)) R (X((((b) | (c)) & (F(!(a)))) | ((!(b)) & (!(c)) & (G(a)))))","ltl3tela","ok",0,0.0309206,8,17,58,1,8,0,0,0
"X((((a) & (((!(b)) & (X(c))) | ((b) & (X(!(c)))))) | ((!(a)) & (((!(b)) & (X(!(c)))) | ((b) & (X(c)))))) R (F(d)))","ltl3ba","ok",0,0.00993667,8,16,112,1,8,1,1,0
"X((((a) & (((!(b)) & (X(c))) | ((b) & (X(!(c)))))) | ((!(a)) & (((!(b)) & (X(!(c)))) | ((b) & (X(c)))))) R (F(d)))","ltl2tgba-G","ok",0,0.00979898,8,16,112,1,8,1,1,0
"X((((a) & (((!(b)) & (X(c))) | ((b) & (X(!(c)))))) | ((!(a)) & (((!(b)) & (X(!(c)))) | ((b) & (X(c)))))) R (F(d)))","ltl2tgba","ok",0,0.00959098,8,16,112,1,8,1,1,0
"X((((a) & (((!(b)) & (X(c))) | ((b) & (X(!(c)))))) | ((!(a)) & (((!(b)) & (X(!(c)))) | ((b) & (X(c)))))) R (F(d)))","ltl3tela","ok",0,0.0351275,8,16,112,1,8,1,1,0
"(G(F(a))) & ((b) | (G((a) & (c))) | ((F(!(a))) & (F(!(c)))))","ltl3ba","ok",0,0.0109946,6,16,43,3,6,1,1,0
"(G(F(a))) & ((b) | (G((a) & (c))) | ((F(!(a))) & (F(!(c)))))","ltl2tgba-G","ok",0,0.0105092,5,14,40,1,5,0,0,1
"(G(F(a))) & ((b) | (G((a) & (c))) | ((F(!(a))) & (F(!(c)))))","ltl2tgba","ok",0,0.0102175,5,14,40,1,5,0,0,1
"(G(F(a))) & ((b) | (G((a) & (c))) | ((F(!(a))) & (F(!(c)))))","ltl3tela","ok",0,0.0178514,5,14,40,1,5,0,0,1
"((a) & (G(F(b)))) U (G(c))","ltl3ba","ok",0,0.0107714,4,7,24,2,4,2,1,0
"((a) & (G(F(b)))) U (G(c))","ltl2tgba-G","ok",0,0.00824427,4,7,23,1,4,2,1,0
"((a) & (G(F(b)))) U (G(c))","ltl2tgba","ok",0,0.00801006,4,7,23,1,4,2,1,0
"((a) & (G(F(b)))) U (G(c))","ltl3tela","ok",0,0.0151991,4,7,23,1,4,2,1,0
"((F(a)) W (b)) U ((G(c)) | (X(F(d))))","ltl3ba","ok",0,0.00997097,16,74,320,3,10,4,1,0
"((F(a)) W (b)) U ((G(c)) | (X(F(d))))","ltl2tgba-G","ok",0,0.0125563,11,50,196,1,7,5,1,1
"((F(a)) W (b)) U ((G(c)) | (X(F(d))))","ltl2tgba","ok",0,0.0133681,16,64,288,1,11,4,1,0
"((F(a)) W (b)) U ((G(c)) | (X(F(d))))","ltl3tela","ok",0,0.057223,11,50,196,1,7,5,1,1
"((X((a) M (b))) & (G((a) | (X(((!(a)) & (!(c))) | ((a) & (c))))))) | ((X((!(a)) W (!(b)))) & (F((!(a)) & (X(((!(a)) & (c)) | ((a) & (!(c))))))))","ltl3ba","ok",0,0.0104196,11,24,81,2,10,3,1,0
"((X((a) M (b))) & (G((a) | (X(((!(a)) & (!(c))) | ((a) & (c))))))) | ((X((!(a)) W (!(b)))) & (F((!(a)) & (X(((!(a)) & (c)) | ((a) & (!(c))))))))","ltl2tgba-G","ok",0,0.00913969,9,24,65,1,7,0,0,0
"((X((a) M (b))) & (G((a) | (X(((!(a)) & (!(c))) | ((a) & (c))))))) | ((X((!(a)) W (!(b)))) & (F((!(a)) & (X(((!(a)) & (c)) | ((a) & (!(c))))))))","ltl2tgba","ok",0,0.0100282,9,24,65,1,7,0,0,0
"((X((a) M (b))) & (G((a) | (X(((!(a)) & (!(c))) | ((a) & (c))))))) | ((X((!(a)) W (!(b)))) & (F((!(a)) & (X(((!(a)) & (c)) | ((a) & (!(c))))))))","ltl3tela","ok",0,0.037269,9,24,65,1,7,0,0,0
"F((a) W (b))","ltl3ba","ok",0,0.0102879,3,6,12,1,3,1,1,0
"F((a) W (b))","ltl2tgba-G","ok",0,0.00631629,3,6,12,1,3,1,1,0
"F((a) W (b))","ltl2tgba","ok",0,0.00641184,3,6,12,1,3,1,1,0
"F((a) W (b))","ltl3tela","ok",0,0.00624014,2,4,8,1,2,0,0,1
"(a) W ((b) & (X((b) U (c))))","ltl3ba","ok",0,0.00991647,3,5,22,1,3,1,1,0
"(a) W ((b) & (X((b) U (c))))","ltl2tgba-G","ok",0,0.00745447,3,5,22,1,3,1,1,0
"(a) W ((b) & (X((b) U (c))))","ltl2tgba","ok",0,0.00703539,3,5,22,1,3,1,1,0
"(a) W ((b) & (X((b) U (c))))","ltl3tela","ok",0,0.00940997,3,5,22,1,3,1,1,0
"G((F(a)) U (b))","ltl3ba","ok",0,0.0117591,2,7,8,2,1,0,0,1
"G((F(a)) U (b))","ltl2tgba-G","ok",0,0.00670295,2,7,8,2,1,0,0,1
"G((F(a)) U (b))","ltl2tgba","ok",0,0.00686937,2,7,8,2,1,0,0,1
"G((F(a)) U (b))","ltl3tela","ok",0,0.00775785,2,7,8,2,1,0,0,1
"(G(a)) M ((b) M ((c) W (d)))","ltl3ba","ok",0,0.0103202,4,11,38,2,4,1,1,0
"(G(a)) M ((b) M ((c) W (d)))","ltl2tgba-G","ok",0,0.0080738,3,6,29,1,3,1,1,0
"(G(a)) M ((b) M ((c) W (d)))","ltl2tgba","ok",0,0.00844429,3,6,29,1,3,1,1,0
"(G(a)) M ((b) M ((c) W (d)))","ltl3tela","ok",0,0.0309975,3,6,29,1,3,1,1,0
"G(((X(!(a))) & ((G(!(b))) | (X((a) & ((!(c)) | (d)))))) | ((F(b)) & (X((a) & ((!(a)) | ((c) & (!(d))))))))","ltl3ba","ok",0,0.00959565,4,9,33,1,3,2,1,0
"G(((X(!(a))) & ((G(!(b))) | (X((a) & ((!(c)) | (d)))))) | ((F(b)) & (X((a) & ((!(a)) | ((c) & (!(d))))))))","ltl2tgba-G","ok",0,0.00870881,4,9,33,1,3,2,1,0
"G(((X(!(a))) & ((G(!(b))) | (X((a) & ((!(c)) | (d)))))) | ((F(b)) & (X((a) & ((!(a)) | ((c) & (!(d))))))))","ltl2tgba","ok",0,0.00895463,4,9,33,1,3,2,1,0
"G(((X(!(a))) & ((G(!(b))) | (X((a) & ((!(c)) | (d)))))) | ((F(b)) & (X((a) & ((!(a)) | ((c) & (!(d))))))))","ltl3tela","ok",0,0.0337651,4,9,33,1,3,2,1,0
"(a) R ((b) | ((c) U (d)) | ((((d) & (e)) | ((!(d)) & (!(e)))) & (X(G(e)))) | ((((!(d)) & (e)) | ((d) & (!(e)))) & (X(F(!(e))))))","ltl3ba","ok",0,0.0113182,10,36,236,2,7,2,1,0
"(a) R ((b) | ((c) U (d)) | ((((d) & (e)) | ((!(d)) & (!(e)))) & (X(G(e)))) | ((((!(d)) & (e)) | ((d) & (!(e)))) & (X(F(!(e))))))","ltl2tgba-G","ok",0,0.0111672,10,36,236,2,7,2,1,0
"(a) R ((b) | ((c) U (d)) | ((((d) & (e)) | ((!(d)) & (!(e)))) & (X(G(e)))) | ((((!(d)) & (e)) | ((d) & (!(e)))) & (X(F(!(e))))))","ltl2tgba","ok",0,0.0109478,10,36,236,2,7,2,1,0
"(a) R ((b) | ((c) U (d)) | ((((d) & (e)) | ((!(d)) & (!(e)))) & (X(G(e)))) | ((((!(d)) & (e)) | ((d) & (!(e)))) & (X(F(!(e))))))","ltl3tela","ok",0,0.0578926,10,36,236,2,7,2,1,0
"(F(!(a))) | ((X(a)) & ((a) M (b))) | (G((c) | (X(b))))","ltl3ba","ok",0,0.00990579,6,13,46,1,5,1,1,0
"(F(!(a))) | ((X(a)) & ((a) M (b))) | (G((c) | (X(b))))","ltl2tgba-G","ok",0,0.00814343,5,13,40,1,4,0,0,1
"(F(!(a))) | ((X(a)) & ((a) M (b))) | (G((c) | (X(b))))","ltl2tgba","ok",0,0.00997362,5,13,40,1,4,0,0,1
"(F(!(a))) | ((X(a)) & ((a) M (b))) | (G((c) | (X(b))))","ltl3tela","ok",0,0.0134001,5,13,40,1,4,0,0,1
"G(F((a) | (G(b))))","ltl3ba","ok",0,0.00951962,2,4,7,1,2,1,1,0
"G(F((a) | (G(b))))","ltl2tgba-G","ok",0,0.00715244,1,4,4,2,1,0,0,1
"G(F((a) | (G(b))))","ltl2tgba","ok",0,0.00647883,2,4,7,1,2,1,1,0
"G(F((a) | (G(b))))","ltl3tela","ok",0,0.00871855,1,3,4,2,1,0,0,1
"X(X((a) W (b)))","ltl3ba","ok",0,0.00940979,4,5,15,0,4,0,0,0
"X(X((a) W (b)))","ltl2tgba-G","ok",0,0.00640408,4,5,15,1,4,0,0,0
"X(X((a) W (b)))","ltl2tgba","ok",0,0.00687634,4,5,15,1,4,0,0,0
"X(X((a) W (b)))","ltl3tela","ok",0,0.0052359,4,5,15,0,4,0,0,0
"G(F((a) & (G(b))))","ltl3ba","ok",0,0.00994595,2,4,7,1,2,1,1,0
"G(F((a) & (G(b))))","ltl2tgba-G","ok",0,0.00704622,2,4,7,1,2,1,1,0
"G(F((a) & (G(b))))","ltl2tgba","ok",0,0.00753657,2,4,7,1,2,1,1,0
"G(F((a) & (G(b))))","ltl3tela","ok",0,0.00878052,1,2,5,2,1,1,1,1
"(F(a)) U (((X(b)) & (G(!(c)))) | ((F(c)) & (X(!(b)))))","ltl3ba","ok",0,0.0100569,14,37,100,3,13,2,1,0
"(F(a)) U (((X(b)) & (G(!(c)))) | ((F(c)) & (X(!(b)))))","ltl2tgba-G","ok",0,0.0106849,12,34,86,1,11,2,1,0
"(F(a)) U (((X(b)) & (G(!(c)))) | ((F(c)) & (X(!(b)))))","ltl2tgba","ok",0,0.0113132,12,34,86,1,11,2,1,0
"(F(a)) U (((X(b)) & (G(!(c)))) | ((F(c)) & (X(!(b)))))","ltl3tela","ok",0,0.0487474,12,34,86,1,11,2,1,0
"(a) | (G(b)) | (X(c))","ltl3ba","ok",0,0.00998313,4,6,26,0,4,1,1,0
"(a) | (G(b)) | (X(c))","ltl2tgba-G","ok",0,0.0076067,4,6,26,0,4,1,1,0
"(a) | (G(b)) | (X(c))","ltl2tgba","ok",0,0.0069742,4,6,26,0,4,1,1,0
"(a) | (G(b)) | (X(c))","ltl3tela","ok",0,0.00712987,4,6,26,0,4,1,1,0
"((F(a)) U ((b) & (((!(a)) & (c)) | ((a) & (!(c)))))) R (b)","ltl3ba","ok",0,0.0097585,5,14,38,2,4,1,1,0
"((F(a)) U ((b) & (((!(a)) & (c)) | ((a) & (!(c)))))) R (b)","ltl2tgba-G","ok",0,0.00782495,5,14,38,1,4,1,1,0
"((F(a)) U ((b) & (((!(a)) & (c)) | ((a) & (!(c)))))) R (b)","ltl2tgba","ok",0,0.00754981,5,14,38,1,4,1,1,0
"((F(a)) U ((b) & (((!(a)) & (c)) | ((a) & (!(c)))))) R (b)","ltl3tela","ok",0,0.0178531,5,14,38,1,4,1,1,0
"(a) & (F(G(a)))","ltl3ba","ok",0,0.00994595,3,4,5,1,3,1,1,0
"(a) & (F(G(a)))","ltl2tgba-G","ok",0,0.00679263,2,3,3,1,2,0,0,0
"(a) & (F(G(a)))","ltl2tgba","ok",0,0.00670982,3,5,6,1,3,2,1,0
"(a) & (F(G(a)))","ltl3tela","ok",0,0.00618542,2,3,3,1,2,0,0,0
"(a) M (((!(b)) M (c)) M (b))","ltl3ba","ok",0,0.00980875,5,11,26,3,5,2,1,0
"(a) M (((!(b)) M (c)) M (b))","ltl2tgba-G","ok",0,0.00728682,4,9,22,1,3,0,0,0
"(a) M (((!(b)) M (c)) M (b))","ltl2tgba","ok",0,0.00758479,4,9,22,1,3,0,0,0
"(a) M (((!(b)) M (c)) M (b))","ltl3tela","ok",0,0.0117626,4,9,22,1,3,0,0,0
"(a) & (X((a) W ((b) | ((c) & (X((c) U (d)))))))","ltl3ba","ok",0,0.00972206,4,7,52,1,4,1,1,0
"(a) & (X((a) W ((b) | ((c) & (X((c) U (d)))))))","ltl2tgba-G","ok",0,0.00856143,4,7,52,1,4,1,1,0
"(a) & (X((a) W ((b) | ((c) & (X((c) U (d)))))))","ltl2tgba","ok",0,0.00777822,4,7,52,1,4,1,1,0
"(a) & (X((a) W ((b) | ((c) & (X((c) U (d)))))))","ltl3tela","ok",0,0.013176,4,7,52,1,4,1,1,0
"F((G(a)) | (G(!(a))))","ltl3ba","ok",0,0.0101476,3,5,6,1,3,1,1,0
"F((G(a)) | (G(!(a))))","ltl2tgba-G","ok",0,0.00668492,1,2,2,2,1,0,0,1
"F((G(a)) | (G(!(a))))","ltl2tgba","ok",0,0.00701134,3,5,6,1,3,1,1,0
"F((G(a)) | (G(!(a))))","ltl3tela","ok",0,0.00882095,1,2,2,2,1,0,0,1
"(F(G(!(a)))) R (F(a))","ltl3ba","ok",0,0.011276,5,10,12,2,5,2,1,0
"(F(G(!(a)))) R (F(a))","ltl2tgba-G","ok",0,0.0066013,2,3,4,1,2,0,0,1
"(F(G(!(a)))) R (F(a))","ltl2tgba","ok",0,0.00716921,2,3,4,1,2,0,0,1
"(F(G(!(a)))) R (F(a))","ltl3tela","ok",0,0.00725246,2,3,4,1,2,0,0,1
"(G(a)) & (X(((!(b)) W (a)) M (X(G((c) M (b))))))","ltl3ba","ok",0,0.0101614,3,4,10,2,3,0,0,0
"(G(a)) & (X(((!(b)) W (a)) M (X(G((c) M (b))))))","ltl2tgba-G","ok",0,0.00828046,3,4,10,1,3,0,0,0
"(G(a)) & (X(((!(b)) W (a)) M (X(G((c) M (b))))))","ltl2tgba","ok",0,0.00825663,3,4,10,1,3,0,0,0
"(G(a)) & (X(((!(b)) W (a)) M (X(G((c) M (b))))))","ltl3tela","ok",0,0.0189447,3,4,10,1,3,0,0,0
"(G((a) | (b))) U ((G(c)) R (b))","ltl3ba","ok",0,0.00995637,6,12,43,1,6,4,1,0
"(G((a) | (b))) U ((G(c)) R (b))","ltl2tgba-G","ok",0,0.00869485,6,12,43,1,6,4,1,0
"(G((a) | (b))) U ((G(c)) R (b))","ltl2tgba","ok",0,0.00835577,6,12,43,1,6,4,1,0
"(G((a) | (b))) U ((G(c)) R (b))","ltl3tela","ok",0,0.0272133,5,10,37,2,5,3,1,0
"((a) | ((!(b)) & (F(c))) | ((b) & (G(!(c))))) M (b)","ltl3ba","ok",0,0.0100869,3,5,17,1,3,1,1,0
"((a) | ((!(b)) & (F(c))) | ((b) & (G(!(c))))) M (b)","ltl2tgba-G","ok",0,0.00735823,3,5,17,1,3,1,1,0
"((a) | ((!(b)) & (F(c))) | ((b) & (G(!(c))))) M (b)","ltl2tgba","ok",0,0.00699639,3,5,17,1,3,1,1,0
"((a) | ((!(b)) & (F(c))) | ((b) & (G(!(c))))) M (b)","ltl3tela","ok",0,0.0110999,3,5,17,1,3,1,1,0
"((a) | (F((a) & (b)))) U (X(X(a)))","ltl3ba","ok",0,0.00965965,8,16,36,2,7,2,1,0
"((a) | (F((a) & (b)))) U (X(X(a)))","ltl2tgba-G","ok",0,0.00847383,7,13,31,1,6,2,1,0
"((a) | (F((a) & (b)))) U (X(X(a)))","ltl2tgba","ok",0,0.00798886,7,13,31,1,6,2,1,0
"((a) | (F((a) & (b)))) U (X(X(a)))","ltl3tela","ok",0,0.0132935,7,13,31,1,6,2,1,0
"(a) | (F((b) & (F(G(c)))))","ltl3ba","ok",0,0.00954001,5,9,46,2,5,3,1,0
"(a) | (F((b) & (F(G(c)))))","ltl2tgba-G","ok",0,0.00824751,5,11,43,1,5,3,1,0
"(a) | (F((b) & (F(G(c)))))","ltl2tgba","ok",0,0.00737805,5,11,43,1,5,3,1,0
"(a) | (F((b) & (F(G(c)))))","ltl3tela","ok",0,0.0115562,4,8,38,2,4,2,1,1
"(F((a) & (X(F(a))))) W (b)","ltl3ba","ok",0,0.0118227,8,26,42,2,6,6,1,1
"(F((a) & (X(F(a))))) W (b)","ltl2tgba-G","ok",0,0.00722428,6,16,24,1,5,0,0,1
"(F((a) & (X(F(a))))) W (b)","ltl2tgba","ok",0,0.00766276,6,16,24,1,5,0,0,1
"(F((a) & (X(F(a))))) W (b)","ltl3tela","ok",0,0.0133947,6,16,24,1,5,0,0,1
